,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"05 Apr, 2021",Disposal -  Off Market,Lakshmi Venkatachalam,Promoter Group,Qty 403900,Price 599.2,% Traded 0.22,Post Tnx Hold. 0%
1,"05 Apr, 2021",Acquisition -  Off Market,M M Venkatachalam Family Trust,Promoter Group,Qty 403900,Price 599.2,% Traded 0.22,Post Tnx Hold. 0.22%
2,"01 Oct, 2019",Disposal -  Off Market,M M Venkatachalam,Promoter,Qty 403900,Price 490.45,% Traded 0.22,Post Tnx Hold. 0%
3,"01 Oct, 2019",Acquisition -  Off Market,Lakshmi Venkatachalam,Promoter Group,Qty 403900,Price 490.45,% Traded 0.22,Post Tnx Hold. 0.22%
4,"03 Sep, 2019", Pledge Released,A Venkatachalam Revised,Promoter,Qty 35000,Price 463.8,% Traded 0.02,Post Tnx Hold. 0.27%
5,"29 Aug, 2019", Pledge Released,A Venkatachalam,Promoter,Qty 35000,Price 0,% Traded 0.02,Post Tnx Hold. 0.27%
6,"27 Jan, 2021",Acquisition -  Market,ICICI Prudential Mutual Fund,Other,Qty 199340,Price 0,% Traded 0.11,Post Tnx Hold. 5.07%
7,"25 Jan, 2021",Disposal -  Market,HDFC Mutual Fund,Other,Qty 4014611,Price 0,% Traded 2.14,Post Tnx Hold. 4.94%
8,"03 Mar, 2020",Acquisition -  Market,Nippon Life India Asset Management Ltd,Other,Qty 64699,Price 0,% Traded 0.03,Post Tnx Hold. 7.13%
9,"28 Jun, 2019",Acquisition -  Market,Reliance Nippon Life Asset Management Ltd,Other,Qty 582000,Price 0,% Traded 0.31,Post Tnx Hold. 5.12%
10,"03 Oct, 2017",Acquisition -  Sch.of Arrangement,Ambadi Investments Pvt Ltd along with Other Promoters & Promoter Group,Promoter,Qty 91433440,Price 0,% Traded 48.77,Post Tnx Hold. 48.77%
11,"30 Aug, 2017",Acquisition -  Scheme Of Amalgamation,Ambadi Investments Pvt Ltd,Promoter,Qty 64429900,Price 0,% Traded 0.00,Post Tnx Hold. 48.77%
