,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"01 Nov, 2019",Disposal -  Market Sale,President of India,Promoter,Qty 6912370,Price 506.89,% Traded 0.35,Post Tnx Hold. 52.98%
1,"09 Mar, 2019",Disposal -  Off Market,PRESIDENT OF INDIA,Promoter,Qty 13849907,Price 300.56,% Traded 0.70,Post Tnx Hold. 53.29%
2,"13 Jun, 2018",Acquisition -  Market,Life Insurance Corporation of India,Other,Qty 83451911,Price 0,% Traded 3.84,Post Tnx Hold. 5.01%
3,"11 Jul, 2015",Disposal -  Market,Life Insurance Corporation of India,Other,Qty 14632655,Price 0,% Traded 2.02,Post Tnx Hold. 3.49%
