,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"04 Oct, 2018",Acquisition -  Market,Pilani Investment and Industries Corporation ltd,Promoter Group,Qty 11950,Price 822.07,% Traded 0.01,Post Tnx Hold. 33.11%
1,"03 Oct, 2018",Disposal -  Market,Manav Investment & Trading Co Ltd,Promoter,Qty 11950,Price 820.75,% Traded 0.01,Post Tnx Hold. 0%
2,"03 Oct, 2018", Pledge,Manav Investment & Trading Co Ltd,Promoter,Qty 11950,Price 850.8,% Traded 0.01,Post Tnx Hold. 0.01%
3,"16 Jun, 2018", Pledge,Cygnet Industries Ltd,Promoter Group,Qty 1456736,Price 933.6,% Traded 1.30,Post Tnx Hold. 1.31%
4,"16 Jun, 2018", Pledge Released,Cygnet Industries Ltd,Promoter Group,Qty 1456736,Price 921.65,% Traded 1.30,Post Tnx Hold. 1.31%
5,"16 Jun, 2018",Disposal -  Market,Cygnet Industries Ltd,Promoter Group,Qty 1456736,Price 929.89,% Traded 1.30,Post Tnx Hold. 0%
6,"31 Aug, 2020",Acquisition -  Market,Aditya Birla Sun Life Mutual Fund,Other,Qty 315000,Price 0,% Traded 0.28,Post Tnx Hold. 5.23%
7,"06 Mar, 2019",Acquisition -  Market,Aditya Birla Sun Life AMC Ltd,Other,Qty 15000,Price 0,% Traded 0.01,Post Tnx Hold. 5.01%
8,"03 Oct, 2018",Acquisition -  Market,Pilani Investment and Industries Corporation Ltd,Promoter,Qty 11950,Price 0,% Traded 0.01,Post Tnx Hold. 33.11%
9,"15 Jun, 2018",Disposal -  Market,Cygnet Industries Ltd,Promoter,Qty 1456736,Price 0,% Traded 1.31,Post Tnx Hold. 0%
10,"15 Jun, 2018",Acquisition -  Inter-se Transfer,Pilani Investment & Industries Corporation Ltd,Promoter,Qty 1456736,Price 0,% Traded 1.31,Post Tnx Hold. 33.1%
11,"08 Jun, 2018",Disposal -  Market,Cygnet Industries Ltd,Promoter,Qty 1289364,Price 0,% Traded 1.15,Post Tnx Hold. 1.31%
