,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"03 Mar, 2021",Disposal -  Market Sale,Haresh K Khatwani,Employee,Qty 1150,Price 913.41,% Traded 0.00,Post Tnx Hold. 0%
1,"03 Mar, 2021",Disposal -  Market Sale,Haresh K Khatwani,Employee,Qty 650,Price 902.29,% Traded 0.00,Post Tnx Hold. 0%
2,"01 Mar, 2021",Disposal -  Market Sale,Haresh K Khatwani,Employee,Qty 300,Price 838.11,% Traded 0.00,Post Tnx Hold. 0.01%
3,"01 Mar, 2021",Disposal -  Market Sale,Haresh K Khatwani,Employee,Qty 900,Price 863.19,% Traded 0.00,Post Tnx Hold. 0%
4,"29 Dec, 2020",Acquisition -  Inter-se Transfer,Nanik Family Trust,Promoter Group,Qty 528642,Price 0,% Traded 0.55,Post Tnx Hold. 0.55%
5,"29 Dec, 2020",Acquisition -  Inter-se Transfer,NANIK FAMILY TRUST 2,Promoter Group,Qty 528639,Price 0,% Traded 0.55,Post Tnx Hold. 0.55%
6,"16 Mar, 2021",Disposal -  Market,HDFC Mutual Fund,Other,Qty 1910953,Price 0,% Traded 2.01,Post Tnx Hold. 3.49%
7,"18 Sep, 2020",Disposal -  Indirect Sale,Mitsubishi UFJ Financial Group (MUFG),Other,Qty 2323863,Price 0,% Traded 2.41,Post Tnx Hold. 2.76%
8,"24 Aug, 2020",Acquisition -  Market,SBI Mutual Fund,Other,Qty 423634,Price 0,% Traded 0.43,Post Tnx Hold. 5.36%
9,"06 Aug, 2019",Acquisition -  Indirect Acquisition,Mitsubishi UFJ Financial Group & PACs,Other,Qty 4985305,Price 0,% Traded 5.18,Post Tnx Hold. 5.18%
10,"08 Jul, 2019",Disposal -  Inter-se Transfer,Nargis Suneel Advani,Promoter,Qty 2300000,Price 0,% Traded 2.39,Post Tnx Hold. 0.56%
11,"08 Jul, 2019",Disposal -  Inter-se Transfer,Suneel M Advani,Promoter,Qty 3300000,Price 0,% Traded 3.43,Post Tnx Hold. 2.92%
