,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"18 Feb, 2021",Disposal -  Market Sale,Ananthasai Padmaja Jasthi,Directors Immediate Relative,Qty 2500,Price 498.49,% Traded 0.00,Post Tnx Hold. 0%
1,"20 Nov, 2020",Disposal -  Market Sale,AV ACHAR,Director,Qty 3000,Price 500,% Traded 0.00,Post Tnx Hold. 0%
2,"22 Sep, 2020",Disposal -  Market Sale,Jasthi Venkata Ramudu HUF,Other,Qty 5500,Price 518.77,% Traded 0.00,Post Tnx Hold. 0%
3,"12 May, 2020",Disposal -  Gift,Gayatri Putchala,Promoter Group,Qty 1500,Price 288.9,% Traded 0.00,Post Tnx Hold. 0%
4,"11 Nov, 2019",Disposal -  Market Sale,G Venkatesh,Promoter Group,Qty 25000,Price 521.23,% Traded 0.02,Post Tnx Hold. 0.36%
5,"11 Nov, 2019",Disposal -  Market Sale,G Venkatesh,Promoter Group,Qty 25000,Price 551,% Traded 0.02,Post Tnx Hold. 0.34%
6,"14 Mar, 2018",Acquisition -  Market,Thai Union Asia Investment Holding Ltd,Other,Qty 4400000,Price 0,% Traded 9.69,Post Tnx Hold. 9.69%
7,"14 Mar, 2018",Disposal -  Market,Thai Union Group Public Company Ltd,Other,Qty 4400000,Price 0,% Traded 9.69,Post Tnx Hold. 15.43%
8,"29 Apr, 2015",Acquisition -  Market,Srinivasa Cystine Pvt Ltd,Promoter,Qty 2156,Price 0,% Traded 0.02,Post Tnx Hold. 44.19%
9,"27 Apr, 2015",Acquisition -  Market,Indira Kumar Alluri,Promoter,Qty 2000,Price 0,% Traded 0.02,Post Tnx Hold. 44.19%
10,"27 Apr, 2015",Acquisition -  Market,Sanjeev Agro-Vet Pvt Ltd,Promoter,Qty 1151,Price 0,% Traded 0.01,Post Tnx Hold. 44.18%
11,"13 Feb, 2015",Acquisition -  Market,Sanjeev Agro-Vet Pvt Ltd,Promoter,Qty 1449,Price 0,% Traded 0.02,Post Tnx Hold. 44.19%
