,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"28 Mar, 2021",Disposal -  Market Sale,GENEXT HARDWARE & PARKS PRIVATE LIMITED,Promoter,Qty 7200000,Price 158.3,% Traded 3.51,Post Tnx Hold. 0.39%
1,"28 Mar, 2021",Acquisition -  Market Purchase,PALM SHELTER ESTATE DEVELOPMENT LLP,Promoter,Qty 7200000,Price 158.3,% Traded 3.51,Post Tnx Hold. 3.75%
2,"23 Dec, 2020",Acquisition -  Market Purchase,PALM SHELTER ESTATE DEVELOPMENT LLP,Promoter,Qty 63000,Price 170.65,% Traded 0.03,Post Tnx Hold. 0.19%
3,"22 Dec, 2020",Acquisition -  Market Purchase,PALM SHELTER ESTATE DEVELOPMENT LLP,Promoter,Qty 100000,Price 180.24,% Traded 0.05,Post Tnx Hold. 0.16%
4,"04 Dec, 2020",Acquisition -  Market Purchase,PALM SHELTER ESTATE DEVELOPMENT LLP,Promoter,Qty 228381,Price 165.45,% Traded 0.11,Post Tnx Hold. 0.11%
5,"06 Sep, 2019", Revocation Of Pledge,Cape Trading LLP,Promoter,Qty 13116180,Price 0,% Traded 6.40,Post Tnx Hold. 6.4%
6,"30 Apr, 2020",Acquisition -  Market Purchase,SBI Mutual Fund,,Qty 241164,Price 0,% Traded 0.11,Post Tnx Hold. 5.03%
7,"09 Sep, 2019", Pledge,IDBI Trusteeship Services Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
8,"04 Sep, 2019", Release Of Pledge,IDBI Trusteeship Services Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"11 Apr, 2019",Acquisition -  Pledge,IDBI Trusteeship Services Ltd,Other,Qty 47023720,Price 0,% Traded 22.93,Post Tnx Hold. 0%
10,"11 Apr, 2019", Pledge,IDBI Trusteeship Services Ltd (Revised),Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"20 Feb, 2019",Acquisition -  Market,Reliance Capital Trustee Co Ltd A/c through various schemes of Reliance Mutual Fund,Other,Qty 1050000,Price 0,% Traded 0.51,Post Tnx Hold. 5.05%
