,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"03 Jun, 2021",Acquisition -  ESOS,Umesh Kumar Hota,Designated Person,Qty 306,Price 4009.3,% Traded 0.00,Post Tnx Hold. 0%
1,"25 May, 2021",Acquisition -  ESOS,M V Ramana Rao,Designated Person,Qty 300,Price 4009.3,% Traded 0.00,Post Tnx Hold. 0%
2,"25 May, 2021",Disposal -  Market Sale,Rajiv Kumar Saxena,Designated Person,Qty 250,Price 6678.4,% Traded 0.00,Post Tnx Hold. 0%
3,"20 May, 2021",Disposal -  Market Sale,Umesh Kumar Hota,Designated Person,Qty 400,Price 6499.32,% Traded 0.00,Post Tnx Hold. 0%
4,"05 May, 2021",Acquisition -  ESOS,Shailendra Gupta,Designated Person,Qty 476,Price 4009.3,% Traded 0.00,Post Tnx Hold. 0%
5,"15 Apr, 2021",Acquisition -  ESOS,Umesh Kumar Hota,Designated Person,Qty 400,Price 4009.3,% Traded 0.00,Post Tnx Hold. 0%
6,"31 Jan, 2020",Disposal -  Market,Aberdeen Standard Investments (Asia) Ltd,Other,Qty 114200,Price 0,% Traded 0.03,Post Tnx Hold. 3.29%
7,"18 Oct, 2019",Acquisition -  Demerger,Aditya Marketing & Manufacturing Pvt Ltd,Promoter,Qty 945112,Price 0,% Traded 0.33,Post Tnx Hold. 0.33%
8,"18 Oct, 2019",Acquisition -  Demerger,Aditya Marketing & Manufacturing Pvt Ltd,Promoter,Qty 945112,Price 0,% Traded 0.33,Post Tnx Hold. 0.33%
9,"18 Oct, 2019",Acquisition -  Demerger,Grasim Industries Ltd & Kumar Mangalam Birla,Promoter,Qty 6963270,Price 0,% Traded 2.41,Post Tnx Hold. 60.16%
10,"18 Oct, 2019",Acquisition -  Demerger,IGH Holdings Pvt Ltd,Promoter,Qty 1393750,Price 0,% Traded 0.48,Post Tnx Hold. 0.48%
11,"18 Oct, 2019",Acquisition -  Demerger,IGH Holdings Pvt Ltd,Promoter,Qty 1393750,Price 0,% Traded 0.48,Post Tnx Hold. 0.48%
