,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"12 Feb, 2021",Disposal -  Market Sale,L. Shivakumar,Designated Person,Qty 1000,Price 2804.55,% Traded 0.01,Post Tnx Hold. 0.09%
1,"10 Feb, 2021",Disposal -  Market Sale,L. Shivakumar,Designated Person,Qty 500,Price 2879.09,% Traded 0.01,Post Tnx Hold. 0.1%
2,"22 Dec, 2018",Acquisition -  Inter-se Transfer,Moody's Investment Company India Private Limited,Promoter,Qty 205000,Price 3229,% Traded 2.07,Post Tnx Hold. 31.66%
3,"22 Dec, 2018",Disposal -  Inter-se Transfer,Moody's Singapore Pte Ltd,Promoter,Qty 205000,Price 3229,% Traded 2.07,Post Tnx Hold. 20.2%
4,"12 Nov, 2018",Disposal -  ESOP,ICRA Employees Welfare Trust,Trust,Qty 579,Price 330,% Traded 0.01,Post Tnx Hold. 0.33%
5,"09 Nov, 2018",Disposal -  Market Sale,Subrata Ray,Employee,Qty 2000,Price 3255,% Traded 0.02,Post Tnx Hold. 0%
6,"19 Jan, 2021",Acquisition -  Market,Pari Washington India Master Fund Ltd & Pari Washington Investment Fund,Other,Qty 197851,Price 0,% Traded 2.05,Post Tnx Hold. 9.59%
7,"12 Aug, 2020",Disposal -  Market,Life Insurance Corporation of India,Other,Qty 263635,Price 0,% Traded 2.73,Post Tnx Hold. 6.54%
8,"05 Feb, 2020",Acquisition -  Market,Pari Washington India Master Fund Ltd & Pari Washington Investment Fund,Other,Qty 2770,Price 0,% Traded 0.03,Post Tnx Hold. 7.54%
9,"22 Dec, 2018",Acquisition -  Inter-se Transfer,Moodys Investment Company India Pvt Ltd,Promoter,Qty 205000,Price 0,% Traded 2.12,Post Tnx Hold. 31.66%
10,"22 Dec, 2018",Disposal -  Inter-se Transfer,Moodys Singapore Pte Ltd,Other,Qty 205000,Price 0,% Traded 2.12,Post Tnx Hold. 20.2%
11,"14 Nov, 2018",Acquisition -  Market,"Pari Washington India Master Fund,Ltd. (PWIMF)",Other,Qty 97892,Price 0,% Traded 0.99,Post Tnx Hold. 5.52%
