,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"23 Oct, 2019", Pledge Released,Bajaj Resources Limited,Promoter,Qty 55514700,Price 260.51,% Traded 37.63,Post Tnx Hold. 38.03%
1,"16 Oct, 2019",Disposal -  Market Sale,Bajaj Resources Limited,Promoter,Qty 32265100,Price 194.56,% Traded 21.87,Post Tnx Hold. 38.03%
2,"16 Oct, 2019",Disposal -  Market Sale,KNB Enterprises LLP,Promoter,Qty 64900,Price 198.08,% Traded 0.04,Post Tnx Hold. 0.01%
3,"16 Oct, 2019",Disposal -  Market Sale,SKB Roop Commercial LLP,Promoter,Qty 70000,Price 198.73,% Traded 0.05,Post Tnx Hold. 0%
4,"14 Oct, 2019", Creation Of Pledge,Bajaj Resources Limited,Promoter,Qty 33300,Price 240.4,% Traded 0.02,Post Tnx Hold. 59.9%
5,"10 Oct, 2019", Creation Of Pledge,Bajaj Resources Limited,Promoter,Qty 362200,Price 243.05,% Traded 0.25,Post Tnx Hold. 59.9%
6,"15 Feb, 2021",Disposal -  Market,Baytree Investments (Mauritius) Pte Ltd,Other,Qty 9863765,Price 0,% Traded 6.69,Post Tnx Hold. 0%
7,"13 Jan, 2020",Disposal -  Market,Matthews India Fund,Other,Qty 45715,Price 0,% Traded 0.03,Post Tnx Hold. 2.99%
8,"22 Oct, 2019", Released,IDBI Trusteeship Services Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"16 Oct, 2019",Disposal -  Market,Bajaj Resources Ltd & PACs,Promoter,Qty 32400000,Price 0,% Traded 21.96,Post Tnx Hold. 0.01%
10,"16 Oct, 2019",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 7750000,Price 0,% Traded 5.25,Post Tnx Hold. 6.48%
11,"16 Oct, 2019",Acquisition -  Market,ICICI Prudential Mutual Fund,Other,Qty 5460000,Price 0,% Traded 3.70,Post Tnx Hold. 7.98%
