,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"15 Feb, 2021",Acquisition -  Market Purchase,Ms. Ashima Dogra,Directors Immediate Relative,Qty 5000,Price 126.2,% Traded 0.00,Post Tnx Hold. 0%
1,"15 Feb, 2021",Acquisition -  Market Purchase,Ms. Aarti Dogra,Directors Immediate Relative,Qty 5000,Price 126.2,% Traded 0.00,Post Tnx Hold. 0%
2,"13 Jan, 2021",Disposal -  Market Sale,GODFREY JOHN (Revised),Designated Person,Qty 8000,Price 112.29,% Traded 0.00,Post Tnx Hold. 0%
3,"13 Jan, 2021",Acquisition -  Market Purchase,K.H. VISWANATHAN (Revised),Director,Qty 4550,Price 109.39,% Traded 0.00,Post Tnx Hold. 0%
4,"13 Jan, 2021",Acquisition -  Market Purchase,K.H. VISWANATHAN (Revised),Director,Qty 9950,Price 104.42,% Traded 0.00,Post Tnx Hold. 0.01%
5,"14 Dec, 2020",Acquisition -  Market Purchase,Viswanathan Hariharan Kollengode & Jayalekshmy Viswanathan,Director,Qty 650,Price 124.13,% Traded 0.00,Post Tnx Hold. 0.01%
6,"09 Oct, 2020",Disposal -  Market,Aadi Financial Advisors LLP,Other,Qty 900000,Price 0,% Traded 0.34,Post Tnx Hold. 4.73%
7,"29 Sep, 2020",Acquisition -  Delisting Offer,"Balkrishna Goenka, Trustee of Welspun Group Master Trust",Promoter,Qty 87286523,Price 0,% Traded 29.08,Post Tnx Hold. 91.16%
8,"28 Sep, 2020",Acquisition -  Market,"Balkrishan Goenka, Trustee of Welspun Group Master Trust",Promoter,Qty 1546402,Price 0,% Traded 0.59,Post Tnx Hold. 43.07%
9,"12 Nov, 2019",Disposal -  Buy-back Offer,"Balkrishan Goenka,Trustee of Welspun Group Master Trust",Promoter,Qty 2000000,Price 0,% Traded 0.75,Post Tnx Hold. 49.03%
10,"11 Nov, 2019",Disposal -  Buy Back,Intech Metals S A,Promoter,Qty 2000000,Price 0,% Traded 0.75,Post Tnx Hold. 1.51%
11,"11 Nov, 2019",Disposal -  Buy Back,Intech Metals S.A,Promoter,Qty 2000000,Price 0,% Traded 0.75,Post Tnx Hold. 1.51%
