,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Jun, 2021",Disposal -  Market Sale,Manoj Kumar V R,KMP,Qty 11662,Price 160.66,% Traded 0.00,Post Tnx Hold. 0%
1,"01 Apr, 2021",Disposal -  Market Sale,JEEVANDAS NARAYAN,Designated Person,Qty 40000,Price 151.2,% Traded 0.00,Post Tnx Hold. 0.01%
2,"05 Mar, 2021",Disposal -  Market Sale,SUNIL KUMAR M P,Designated Person,Qty 6960,Price 173.7,% Traded 0.00,Post Tnx Hold. 0%
3,"05 Mar, 2021",Disposal -  Market Sale,JEEVANDAS NARAYAN,Designated Person,Qty 19000,Price 177.54,% Traded 0.00,Post Tnx Hold. 0.01%
4,"17 Feb, 2021",Disposal -  Market Sale,B.N.Raveendra Babu,Director,Qty 100000,Price 178.81,% Traded 0.01,Post Tnx Hold. 0.17%
5,"21 Dec, 2020",Disposal -  Market Sale,Jeevandas Narayan,Designated Person,Qty 3000,Price 175.22,% Traded 0.00,Post Tnx Hold. 0.01%
6,"29 May, 2020",Acquisition -  Market,DSP Global Services (Mauritius) Limited & Others,Other,Qty 284660,Price 0,% Traded 0.03,Post Tnx Hold. 5.03%
7,"11 Mar, 2020",Disposal -  Market,Baring India Private Equity Fund II Ltd,Other,Qty 10365034,Price 0,% Traded 1.23,Post Tnx Hold. 1.9%
8,"11 Mar, 2020",Disposal -  Market,Baring India Private Equity Fund III Listed Investments Ltd,Other,Qty 31095102,Price 0,% Traded 3.68,Post Tnx Hold. 1.96%
9,"11 Mar, 2020",Disposal -  Market,Baring Private Equity India AIF,Other,Qty 539864,Price 0,% Traded 0.06,Post Tnx Hold. 0.4%
10,"11 Jul, 2018",Acquisition -  Market,Quinag Acquisition FPI Ltd,Other,Qty 26000000,Price 0,% Traded 3.09,Post Tnx Hold. 9.94%
11,"17 Nov, 2017",Acquisition -  Market,Baring Private Equity India AIF,Other,Qty 1190000,Price 0,% Traded 0.14,Post Tnx Hold. 0.14%
