,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Jun, 2021",Disposal -  Market Sale,Sandeep Kumar Kalra,Director,Qty 7500,Price 2534.03,% Traded 0.01,Post Tnx Hold. 0.02%
1,"26 May, 2021",Disposal -  Market Sale,Ramanathan Venkateswaran,Employee,Qty 856,Price 2451,% Traded 0.00,Post Tnx Hold. 0.04%
2,"26 May, 2021",Disposal -  Market Sale,Ramanathan Venkateswaran,Employee,Qty 1350,Price 2459.89,% Traded 0.00,Post Tnx Hold. 0.04%
3,"24 May, 2021",Disposal -  Market Sale,Ramanathan Venkateswaran,Employee,Qty 794,Price 2437.23,% Traded 0.00,Post Tnx Hold. 0.04%
4,"13 May, 2021",Disposal -  Market Sale,Sandeep Kumar Kalra,Director,Qty 20000,Price 2281.36,% Traded 0.03,Post Tnx Hold. 0.03%
5,"13 May, 2021",Disposal -  Market Sale,Punit Kulkarni,Employee,Qty 1000,Price 2238.75,% Traded 0.00,Post Tnx Hold. 0.01%
6,"17 Dec, 2019",Acquisition -  Market,HDFC Asset Management Company Ltd,Other,Qty 1554324,Price 0,% Traded 2.03,Post Tnx Hold. 7.2%
7,"19 Oct, 2019",Acquisition -  Market,HDFC Mutual Fund & PACs,Other,Qty 185500,Price 0,% Traded 0.24,Post Tnx Hold. 5.16%
8,"18 Oct, 2019",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 185500,Price 0,% Traded 0.24,Post Tnx Hold. 5.16%
9,"13 Jul, 2018",Disposal -  Market,Saif India IV FII Holdings Ltd,Other,Qty 2216014,Price 0,% Traded 2.77,Post Tnx Hold. 2.56%
