,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"04 May, 2017",Acquisition -  Inter-se Transfer,Alstom Finance B.V,Promoter,Qty 13789,Price 639,% Traded 0.02,Post Tnx Hold. 68.58%
1,"04 May, 2017",Disposal -  Inter-se Transfer,GE Energy Europe B.V,Promoter,Qty 13789,Price 639,% Traded 0.02,Post Tnx Hold. 0%
2,"17 Feb, 2016",Acquisition -  Off Market,GE Energy Europe B. V,Promoter,Qty 13789,Price 440.32,% Traded 0.02,Post Tnx Hold. 0.02%
3,"08 Feb, 2019",Acquisition -  Market,Reliance Mutual Fund,Other,Qty 52000,Price 0,% Traded 0.07,Post Tnx Hold. 9.07%
4,"17 Feb, 2016",Acquisition -  Open Offer,GE Energy Europe B.V.,Promoter,Qty 13789,Price 0,% Traded 0.02,Post Tnx Hold. 68.58%
5,"19 Dec, 2014",Acquisition -  Market,Reliance Capital Trustee Co Ltd,Other,Qty 25000,Price 0,% Traded 0.03,Post Tnx Hold. 7%
