,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"26 Feb, 2021",Disposal -  Market Sale,ANUBHAV GUPTA,Designated Person,Qty 5000,Price 1535,% Traded 0.00,Post Tnx Hold. 0%
1,"17 Feb, 2021",Disposal -  Market Sale,ANUBHAV GUPTA,Designated Person,Qty 2500,Price 1500,% Traded 0.00,Post Tnx Hold. 0.01%
2,"17 Feb, 2021",Disposal -  Market Sale,ANUBHAV GUPTA,Designated Person,Qty 2500,Price 1530,% Traded 0.00,Post Tnx Hold. 0.01%
3,"02 Jan, 2021",Disposal -  Market Sale,RAJENDRA KHETAWAT,KMP,Qty 1000,Price 1440,% Traded 0.00,Post Tnx Hold. 0.01%
4,"29 Dec, 2020",Disposal -  Market Sale,RAJENDRA KHETAWAT,KMP,Qty 2000,Price 1415,% Traded 0.00,Post Tnx Hold. 0.02%
5,"14 Dec, 2020",Disposal -  Market Sale,Mr. KARAN BOLARIA,Designated Person,Qty 16660,Price 1257.87,% Traded 0.01,Post Tnx Hold. 0%
6,"20 May, 2020",Disposal -  Sch.of Arrangement,Ensemble Holdings and Finance Limited,Promoter,Qty 1382310,Price 0,% Traded 0.55,Post Tnx Hold. 0%
7,"20 May, 2020",Acquisition -  -,Godrej Industries Limited,Other,Qty 1382310,Price 0,% Traded 0.55,Post Tnx Hold. 0%
8,"20 May, 2020",Acquisition -  Sch.of Arrangement,Godrej Industries Limited,Promoter,Qty 1382310,Price 0,% Traded 0.55,Post Tnx Hold. 49.36%
9,"20 May, 2020",Acquisition -  Sch.of Arrangement,Godrej Industries Ltd,Promoter,Qty 1382310,Price 0,% Traded 0.55,Post Tnx Hold. 49.36%
10,"02 Jul, 2019",Acquisition -  Qualified Institutional Placement (qip),"Gamnet Pte. Ltd,Government of Singapore & Monetary Authority of Singapore",Other,Qty 7486900,Price 0,% Traded 2.97,Post Tnx Hold. 8.41%
11,"29 Mar, 2019",Acquisition -  Off Market Gift,Navroze Lineage Trust,Promoter,Qty 2081500,Price 0,% Traded 0.91,Post Tnx Hold. 0.91%
