,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"09 Aug, 2019",Acquisition -  Preferential Offer,Tata Sons Private Limited,Promoter,Qty 23170731,Price 410,% Traded 6.97,Post Tnx Hold. 32.45%
1,"23 Sep, 2016",Acquisition -  Off Market / Inter se transfer,Tata Sons Ltd,Promoter,Qty 3877140,Price 214.8,% Traded 1.17,Post Tnx Hold. 27.74%
2,"06 May, 2021",Acquisition -  Market,"Wasatch Advisors, Inc",Other,Qty 251112,Price 0,% Traded 0.07,Post Tnx Hold. 5.05%
3,"06 May, 2021",Acquisition -  Market,"Wasatch Advisors, Inc",Other,Qty 251112,Price 0,% Traded 0.07,Post Tnx Hold. 5.05%
4,"17 Dec, 2020",Disposal -  Market,Arisaig India Fund Ltd,Other,Qty 7284562,Price 0,% Traded 2.05,Post Tnx Hold. 5.54%
5,"07 Dec, 2020",Disposal -  Market,Arisaig India Fund Ltd,Other,Qty 7284562,Price 0,% Traded 2.05,Post Tnx Hold. 5.54%
6,"02 Dec, 2020",Disposal -  Market,Radhakishan S Damani & Others,Other,Qty 2822516,Price 0,% Traded 0.79,Post Tnx Hold. 3.08%
7,"14 Aug, 2019", Pref. Allotment,Arisaig India Fund Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 7.59%
