,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"16 Jan, 2021",Disposal -  Market Sale,Adimans Technologies LLP,Promoter,Qty 3167294,Price 139.93,% Traded 2.02,Post Tnx Hold. 59.91%
1,"16 Jan, 2021",Disposal -  Market Sale,Adimans Technologies LLP,Promoter,Qty 928572,Price 145.67,% Traded 0.59,Post Tnx Hold. 59.32%
2,"22 Dec, 2020",Disposal -  Market Sale,Adimans Technologies LLP,Promoter,Qty 1974916,Price 146.29,% Traded 1.26,Post Tnx Hold. 61.94%
3,"22 Dec, 2020",Disposal -  Market Sale,Adimans Technologies LLP,Promoter,Qty 18674,Price 145.66,% Traded 0.01,Post Tnx Hold. 61.93%
4,"20 Aug, 2020",Acquisition -  Market Purchase,Himani Sanjay Dhotre (Revised),Designated Person,Qty 13000,Price 70.23,% Traded 0.01,Post Tnx Hold. 0.01%
5,"30 Mar, 2020",Acquisition -  Market Purchase,Himani Sanjay Dhotre,Designated Person,Qty 20000,Price 48.7,% Traded 0.01,Post Tnx Hold. 0.02%
6,"14 Jan, 2021",Disposal -  Offer For Sale,Adimans Technologies LLP,Promoter,Qty 4095866,Price 0,% Traded 2.61,Post Tnx Hold. 59.32%
7,"30 Jan, 2019",Disposal -  Off Market,Adimans Technologies Pvt Ltd & Others,Promoter,Qty 99091898,Price 0,% Traded 61.40,Post Tnx Hold. 61.4%
8,"30 Jan, 2019",Acquisition -  Off Market,Adimas Technologies LLP & Others,Promoter,Qty 99091898,Price 0,% Traded 61.40,Post Tnx Hold. 61.4%
9,"03 Dec, 2018",Acquisition -  Off Market / Amalgamation,Adimans Technologies Pvt Ltd & PACs,Promoter,Qty 99091898,Price 0,% Traded 61.40,Post Tnx Hold. 61.4%
10,"03 Dec, 2018",Disposal -  Off Market / Amalgamation,Bhadra Raj Holdings Pvt Ltd & PACs,Promoter,Qty 99091898,Price 0,% Traded 61.40,Post Tnx Hold. 61.4%
