,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"17 Feb, 2020",Disposal -  Off Market,The President of India,Promoter,Qty 100770276,Price 89.6,% Traded 4.14,Post Tnx Hold. 51.13%
1,"16 Oct, 2019",Disposal -  Off Market,The President of India acting through Ministry of Defence,Promoter,Qty 16150359,Price 1,% Traded 0.66,Post Tnx Hold. 55.27%
2,"16 Oct, 2019",Disposal -  Off Market,The President of India,Promoter,Qty 16150359,Price 1,% Traded 0.66,Post Tnx Hold. 55.27%
3,"06 Dec, 2018",Disposal -  Off Market,The President of India acting through the Ministry of Defence,Promoter,Qty 101344876,Price 82.8,% Traded 4.16,Post Tnx Hold. 61.93%
4,"11 Jul, 2018",Disposal -  Off Market,Ministry of Defence Government of India,Promoter,Qty 16969795,Price 107.58,% Traded 0.70,Post Tnx Hold. 66.09%
5,"27 Mar, 2018",Disposal -  Buy Back,Ministry of Defence Government of India,Promoter,Qty 11945469,Price 182.5,% Traded 0.49,Post Tnx Hold. 66.79%
6,"15 Apr, 2020",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 1108000,Price 0,% Traded 0.04,Post Tnx Hold. 5.04%
7,"16 Mar, 2020",Disposal -  Market,Nippon Life India Asset Management Ltd & PACs,Other,Qty 8178440,Price 0,% Traded 0.33,Post Tnx Hold. 5.15%
8,"17 Feb, 2020",Disposal -  Off Market Transfer,"The President of India,acting through the Ministry of Defence,Government of India",Promoter,Qty 100770276,Price 0,% Traded 4.14,Post Tnx Hold. 51.13%
9,"05 Feb, 2020",Acquisition -  Market,Nippon Life India Trustee Ltd,Other,Qty 100800371,Price 0,% Traded 4.13,Post Tnx Hold. 7.45%
10,"02 Jan, 2020",Disposal -  Market,Life Insurance Corporation of India,Other,Qty 49275776,Price 0,% Traded 2.02,Post Tnx Hold. 3.18%
11,"16 Oct, 2019",Disposal -  Off Market Transfer,"The President of India,acting through the Ministry of Defence,Government of India",Promoter,Qty 16150359,Price 0,% Traded 0.66,Post Tnx Hold. 55.27%
