,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"17 Feb, 2021",Disposal -  Market Sale,Anil Kumar K,Designated Person,Qty 6940,Price 474.95,% Traded 0.00,Post Tnx Hold. 0%
1,"11 Sep, 2020",Acquisition -  ESOP,Sunil Kumar C N,Employee,Qty 4396,Price 308.1,% Traded 0.00,Post Tnx Hold. 0%
2,"30 Dec, 2019",Acquisition -  ESOP,Raghavan Venkatesh,Employee,Qty 4396,Price 303.8,% Traded 0.00,Post Tnx Hold. 0%
3,"05 Sep, 2019",Disposal -  Inter-se Transfer,Dr Devi Prasad Shetty,Promoter & Director,Qty 8174432,Price 0,% Traded 4.00,Post Tnx Hold. 27.66%
4,"05 Sep, 2019",Acquisition -  Inter-se Transfer,Ameya Shetty,Promoters Immediate Relative,Qty 2043608,Price 0,% Traded 1.00,Post Tnx Hold. 1%
5,"05 Sep, 2019",Acquisition -  Inter-se Transfer,Dr Anesh Shetty,Promoters Immediate Relative,Qty 2043608,Price 0,% Traded 1.00,Post Tnx Hold. 1%
6,"23 Jun, 2020",Acquisition -  Market,SBI Mutual Fund,,Qty 66000,Price 0,% Traded 0.03,Post Tnx Hold. 4.99%
7,"29 Jan, 2020",Disposal -  Market,CDC Group plc,Other,Qty 8174432,Price 0,% Traded 4.00,Post Tnx Hold. 1.76%
8,"06 Sep, 2019",Disposal -  Inter-se Transfer,Dr. Devi Prasad Shetty,Promoter,Qty 8174432,Price 0,% Traded 4.00,Post Tnx Hold. 27.66%
9,"05 Sep, 2019",Acquisition -  Inter-se Transfer,Ameya Shetty,Promoter,Qty 2043608,Price 0,% Traded 1.00,Post Tnx Hold. 1%
10,"05 Sep, 2019",Acquisition -  Inter-se Transfer,Viren Prasad Shetty,Promoter,Qty 2043608,Price 0,% Traded 1.00,Post Tnx Hold. 1%
11,"05 Sep, 2019",Disposal -  Inter-se Transfer,Viren Prasad Shetty & Others,Promoter,Qty 8174432,Price 0,% Traded 4.00,Post Tnx Hold. 27.66%
