,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"25 May, 2021",Disposal -  Market Sale,Krishnan Ramanujam,Designated Person,Qty 500,Price 3110,% Traded 0.00,Post Tnx Hold. 0%
1,"25 May, 2021",Disposal -  Market Sale,Krishnan Ramanujam,Designated Person,Qty 42,Price 3115.6,% Traded 0.00,Post Tnx Hold. 0%
2,"25 May, 2021",Disposal -  Off Market,Krishnan Ramanujam,Designated Person,Qty 500,Price 0.01,% Traded 0.00,Post Tnx Hold. 0%
3,"31 Mar, 2021", Pledge Released,Tata Sons Private Limited,Promoter,Qty 66971840,Price 3068.15,% Traded 1.79,Post Tnx Hold. 72.16%
4,"12 Mar, 2021",Disposal -  Market Sale,Suresh Gopinathan Menon,Designated Person,Qty 700,Price 3085.65,% Traded 0.00,Post Tnx Hold. 0%
5,"08 Mar, 2021",Disposal -  Market Sale,Suresh Gopinathan Menon,Designated Person,Qty 793,Price 3054.2,% Traded 0.00,Post Tnx Hold. 0%
6,"06 Jan, 2021",Disposal -  Buy Back,Tata Investment Corporation Ltd,Promoter,Qty 12584,Price 0,% Traded 0.00,Post Tnx Hold. 0.03%
7,"06 Jan, 2021",Disposal -  Buy Back,Tata Sons Pvt Ltd,Promoter,Qty 33325118,Price 0,% Traded 0.89,Post Tnx Hold. 72.16%
8,"27 Sep, 2018",Disposal -  Buy Back,Tata Investment Corporation Ltd,Promoter,Qty 17951,Price 0,% Traded 0.00,Post Tnx Hold. 0.03%
9,"27 Sep, 2018",Acquisition -  Buy Back,Tata Sons Pvt Ltd,Promoter,Qty 49786875,Price 0,% Traded 1.30,Post Tnx Hold. 72.02%
10,"27 Sep, 2018",Disposal -  Buy Back,Tata Steel Ltd,Promoter,Qty 810,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"14 Mar, 2018",Disposal -  Market,Tata Sons Ltd,Promoter,Qty 31269000,Price 0,% Traded 1.63,Post Tnx Hold. 71.89%
