,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"05 Apr, 2021",Disposal -  Gift,Lakshmi Venkatachalam,Promoter Group,Qty 123865,Price 318.35,% Traded 0.07,Post Tnx Hold. 0%
1,"05 Apr, 2021",Acquisition -  Gift,M M Venkatachalam Family Trust,Promoter Group,Qty 123865,Price 318.35,% Traded 0.07,Post Tnx Hold. 0.07%
2,"23 Mar, 2021",Acquisition -  ESOP,Mr.V Ramasubramanian,Designated Person,Qty 816,Price 240.9,% Traded 0.00,Post Tnx Hold. 0%
3,"22 Mar, 2021", ESOP,Mr. Manoj Kumar Jaiswal,Designated Person,Qty 24879,Price 351.73,% Traded 0.01,Post Tnx Hold. 0%
4,"22 Mar, 2021",Disposal -  ESOP,Mr. Manoj Kumar Jaiswal,Designated Person,Qty 24879,Price 351.73,% Traded 0.01,Post Tnx Hold. 0%
5,"04 Jan, 2021", ESOP,Mr. Manoj Kumar Jaiswal,Designated Person,Qty 58051,Price 337.9,% Traded 0.03,Post Tnx Hold. 0%
6,"30 Aug, 2017",Acquisition -  Scheme Of Amalgamation,Ambadi Investments Pvt Ltd,Promoter,Qty 58735204,Price 0,% Traded 0.00,Post Tnx Hold. 44.99%
7,"25 Nov, 2014",Disposal -  Market,First State Investments Management (UK) Ltd,Other,Qty 7119,Price 0,% Traded 0.00,Post Tnx Hold. 3.6%
8,"15 Sep, 2014",Disposal -  Market,First State Investment Management (UK) Ltd,Other,Qty 937346,Price 0,% Traded 0.53,Post Tnx Hold. 5.6%
9,"03 Jul, 2014",Disposal -  Market,First State Investments Management (UK) Ltd & First State Investments International Ltd,Other,Qty 60553,Price 0,% Traded 0.03,Post Tnx Hold. 7.61%
