,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"13 May, 2021",Disposal -  Market Sale,Amruit Promoters and Finance LLP,Promoter Group,Qty 50000,Price 298.45,% Traded 0.07,Post Tnx Hold. 0.58%
1,"13 May, 2021",Disposal -  Market Sale,Amruit Promoters and Finance LLP,Promoter Group,Qty 30000,Price 315.56,% Traded 0.04,Post Tnx Hold. 0.54%
2,"15 Dec, 2020",Acquisition -  Market Purchase,Amruit Promoters and Finance LLP,Promoter Group,Qty 25300,Price 320.46,% Traded 0.04,Post Tnx Hold. 0.65%
3,"21 Nov, 2020",Acquisition -  Market Purchase,Dharam Pal Jindal,Promoter,Qty 26500,Price 249.69,% Traded 0.04,Post Tnx Hold. 0.37%
4,"21 Nov, 2020",Acquisition -  Market Purchase,Dharam Pal Jindal & Sons HUF,Promoter Group,Qty 12300,Price 249.69,% Traded 0.02,Post Tnx Hold. 0.32%
5,"21 Nov, 2020",Acquisition -  Market Purchase,Savita Jindal,Promoter Group,Qty 4000,Price 249.69,% Traded 0.01,Post Tnx Hold. 0.36%
6,"04 May, 2021",Disposal -  Market,L & T Mutual Fund,Other,Qty 1404024,Price 0,% Traded 2.10,Post Tnx Hold. 2.92%
7,"31 Jul, 2019",Acquisition -  Demerger,Dharam Pal Jindal & PACs,Promoter,Qty 93506,Price 0,% Traded 0.14,Post Tnx Hold. 62.21%
8,"19 Oct, 2018",Acquisition -  Market,L&T Mutual Fund,Other,Qty 29769,Price 0,% Traded 0.05,Post Tnx Hold. 5.02%
9,"31 Dec, 2016",Disposal -  Market,Templeton Asset Management Ltd on behalf of FTIF Templeton BRIC Fund,,Qty 158010,Price 0,% Traded 0.27,Post Tnx Hold. 4.95%
10,"15 Mar, 2016",Acquisition -  Market,Lata Bhanshali,Other,Qty 490000,Price 0,% Traded 0.73,Post Tnx Hold. 5.09%
11,"08 Mar, 2014",Disposal -  Market,Sundaram Select Thematic Funds Energy Opportunities (Sundaram Mutual Fund Scheme),Other,Qty 100000,Price 0,% Traded 0.14,Post Tnx Hold. 0.75%
