,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"31 Mar, 2021", Pledge Released,Dr. Karun Philip,Promoter,Qty 2,Price 83132.5,% Traded 0.00,Post Tnx Hold. 0.09%
1,"17 Feb, 2021",Disposal -  Gift,GEORGE MAMMEN,Promoter,Qty 500,Price 90643.9,% Traded 0.01,Post Tnx Hold. 0.02%
2,"17 Feb, 2021",Acquisition -  Gift,SHANTA MAMMEN,Promoter,Qty 500,Price 90643.9,% Traded 0.01,Post Tnx Hold. 0.12%
3,"19 Jan, 2021", Creation Of Pledge,Dr. Karun Philip,Promoter,Qty 1000,Price 60347,% Traded 0.02,Post Tnx Hold. 0.12%
4,"24 Dec, 2020", Pledge Released,Dr. Karun Philip,Promoter,Qty 1398,Price 77793,% Traded 0.03,Post Tnx Hold. 0.09%
5,"23 Dec, 2020",Disposal -  Market Sale,USHA EAPEN GEORGE,Promoter,Qty 33,Price 77500,% Traded 0.00,Post Tnx Hold. 0.03%
6,"17 Mar, 2017",Disposal -  Market,Enam Securities Pvt Ltd,Other,Qty 10911,Price 0,% Traded 0.26,Post Tnx Hold. 4.78%
