,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"13 Apr, 2021", Pledge Released,Adani Tradeline LLP,Promoter Group,Qty 14550000,Price 99.95,% Traded 0.38,Post Tnx Hold. 9.78%
1,"08 Mar, 2021", Pledge Released,Adani Tradeline LLP,Promoter Group,Qty 3110413,Price 74.36,% Traded 0.08,Post Tnx Hold. 9.78%
2,"07 Jan, 2021",Acquisition -  Inter-se Transfer,Flourishing Trade and Investment Ltd,Promoter Group,Qty 72638775,Price 49.4,% Traded 1.88,Post Tnx Hold. 11.46%
3,"07 Jan, 2021",Disposal -  Inter-se Transfer,Universal Trade and Investments Ltd,Promoter Group,Qty 72638775,Price 49.4,% Traded 1.88,Post Tnx Hold. 0%
4,"01 Jan, 2021",Acquisition -  Off Market,Flourishing Trade and Investment Ltd,Promoter Group,Qty 218485676,Price 47.9,% Traded 5.66,Post Tnx Hold. 9.58%
5,"01 Jan, 2021",Disposal -  Off Market,Universal Trade and Investments Ltd,Promoter Group,Qty 218485676,Price 47.9,% Traded 5.66,Post Tnx Hold. 1.88%
6,"07 Jan, 2021",Acquisition -  Inter-se Transfer,Flourishing Trade & Investments Ltd,Promoter,Qty 72638775,Price 0,% Traded 1.88,Post Tnx Hold. 74.97%
7,"07 Jan, 2021",Acquisition -  ,Flourishing Trade & Investments Ltd,,Qty 72638775,Price 0,% Traded 1.88,Post Tnx Hold. 0%
8,"07 Jan, 2021",Disposal -  Inter-se Transfer,Universal Trade & Investments Ltd,Promoter,Qty 72638775,Price 0,% Traded 1.88,Post Tnx Hold. 74.97%
9,"21 Dec, 2020",Acquisition -  ,Flourishing Trade and Investment Ltd,Promoter,Qty 291124451,Price 0,% Traded 7.55,Post Tnx Hold. 0%
10,"24 Aug, 2020", Release of Shares,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"04 Jun, 2020",Acquisition -  ,Dome Trade & Investment Ltd,,Qty 291124451,Price 0,% Traded 7.55,Post Tnx Hold. 0%
