,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"20 Jun, 2019",Acquisition -  Off Market,Bajaj Holdings & Investment Limited,Promoter,Qty 3085712,Price 721,% Traded 27.00,Post Tnx Hold. 51%
1,"17 Jun, 2019",Acquisition -  ,Bajaj Holdings and Investment Ltd,Promoter,Qty 3085712,Price 0,% Traded 27.00,Post Tnx Hold. 0%
2,"17 Jun, 2019",Acquisition -  -,Bajaj Holdings & Investment Ltd,Other,Qty 3085712,Price 0,% Traded 27.00,Post Tnx Hold. 0%
3,"15 Feb, 2019",Acquisition -  ,Bajaj Holdings & Investment Ltd,Promoter,Qty 3085712,Price 0,% Traded 27.00,Post Tnx Hold. 0%
4,"15 Feb, 2019",Acquisition -  ,Bajaj Holdings & Investment Ltd  (Revised),Promoter,Qty 3085712,Price 0,% Traded 27.00,Post Tnx Hold. 0%
5,"17 Jan, 2019",Acquisition -  ,Bajaj Holdings & Investment Ltd,Promoter,Qty 3085712,Price 0,% Traded 27.00,Post Tnx Hold. 0%
