,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"14 Sep, 2020",Acquisition -  Market Purchase,RAVI PNC MENON,Promoter Group,Qty 7891,Price 239.13,% Traded 0.01,Post Tnx Hold. 3.36%
1,"11 Sep, 2020",Acquisition -  Market Purchase,RAVI PNC MENON,Promoter Group,Qty 17072,Price 238.19,% Traded 0.02,Post Tnx Hold. 3.35%
2,"09 Sep, 2020",Acquisition -  Market Purchase,RAVI PNC MENON,Promoter Group,Qty 26500,Price 250.91,% Traded 0.03,Post Tnx Hold. 3.33%
3,"05 Sep, 2020",Acquisition -  Market Purchase,RAVI PNC MENON,Promoter Group,Qty 10000,Price 256.09,% Traded 0.01,Post Tnx Hold. 3.3%
4,"03 Sep, 2020",Acquisition -  Market Purchase,RAVI PNC MENON,Promoter Group,Qty 3128,Price 254.1,% Traded 0.00,Post Tnx Hold. 3.29%
5,"01 Sep, 2020",Acquisition -  Market Purchase,RAVI PNC MENON,Promoter Group,Qty 10600,Price 260.61,% Traded 0.01,Post Tnx Hold. 3.29%
6,"14 Sep, 2020",Acquisition -  Market,Ravi PNC Menon & PACs,Promoter,Qty 7891,Price 0,% Traded 0.01,Post Tnx Hold. 3.36%
7,"11 Sep, 2020",Acquisition -  Market,Ravi PNC Menon & PACs,Promoter,Qty 17072,Price 0,% Traded 0.02,Post Tnx Hold. 3.35%
8,"09 Sep, 2020",Acquisition -  Market,Ravi PNC Menon & PACs,Promoter,Qty 26500,Price 0,% Traded 0.03,Post Tnx Hold. 3.33%
9,"05 Sep, 2020",Acquisition -  Market,Ravi PNC Menon & PACs,Promoter,Qty 10000,Price 0,% Traded 0.01,Post Tnx Hold. 3.3%
10,"03 Sep, 2020",Acquisition -  Market,Ravi PNC Menon & PACs,Promoter,Qty 3128,Price 0,% Traded 0.00,Post Tnx Hold. 3.29%
11,"01 Sep, 2020",Acquisition -  Market,Ravi PNC Menon & PACs,Promoter,Qty 10600,Price 0,% Traded 0.01,Post Tnx Hold. 3.29%
