,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"26 Mar, 2021",Disposal -  Market Sale,DGP Securities Limited,Promoter,Qty 51000,Price 371.19,% Traded 0.04,Post Tnx Hold. 26.07%
1,"26 Mar, 2021",Acquisition -  Market Purchase,Alcon Finance & Investments Ltd,Promoter,Qty 15800,Price 370.51,% Traded 0.01,Post Tnx Hold. 1.99%
2,"26 Mar, 2021",Acquisition -  Market Purchase,Kemp And Company Limited,Promoter,Qty 35200,Price 371.5,% Traded 0.02,Post Tnx Hold. 2.37%
3,"02 May, 2018",Acquisition -  Market Purchase,DGP SECURITIES LIMITED,Promoter,Qty 36700,Price 407.16,% Traded 0.03,Post Tnx Hold. 26.11%
4,"02 May, 2018",Acquisition -  Market Purchase,KIDDY PLAST LIMITED,Promoter,Qty 10200,Price 410.93,% Traded 0.01,Post Tnx Hold. 3.46%
5,"02 May, 2018",Acquisition -  Market Purchase,VIBHUTI INVESTMENTS COMPANY LIMITED,Promoter,Qty 158000,Price 412.17,% Traded 0.11,Post Tnx Hold. 15.94%
6,"12 Mar, 2021",Disposal -  Market,Rakesh Jhunjhunwala,Other,Qty 300000,Price 0,% Traded 0.21,Post Tnx Hold. 3.15%
7,"14 Nov, 2017",Disposal -  Market,SBI Mutual Fund,,Qty 500000,Price 0,% Traded 0.35,Post Tnx Hold. 2.96%
8,"29 Nov, 2016",Disposal -  Market,ICICI Prudential Mutual Fund,Other,Qty 65126,Price 0,% Traded 0.04,Post Tnx Hold. 2.99%
9,"23 Mar, 2016",Acquisition -  Market,SBI Mutual Fund,Other,Qty 32000,Price 0,% Traded 0.02,Post Tnx Hold. 5%
10,"27 Oct, 2015",Disposal -  Market,Rakesh Jhunjhunwala & PAC,Other,Qty 2500000,Price 0,% Traded 1.76,Post Tnx Hold. 5.35%
11,"22 Apr, 2015",Acquisition -  Market,ICICI Prudential Mutual Fund under its various Schemes,Other,Qty 170967,Price 0,% Traded 0.12,Post Tnx Hold. 0%
