,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Dec, 2020",Disposal -  Inter-se Transfer,MEREDDY RAJESH REDDY,Promoter,Qty 500000,Price 0,% Traded 0.36,Post Tnx Hold. 3.91%
1,"02 Dec, 2020",Acquisition -  Inter-se Transfer,KAMIDI NARSIMHA REDDY,Promoter,Qty 500000,Price 0,% Traded 0.36,Post Tnx Hold. 32.89%
2,"19 Jun, 2020",Disposal -  Market Sale,MEREDDY RAJESH REDDY,Promoter,Qty 200000,Price 217.77,% Traded 0.14,Post Tnx Hold. 4.27%
3,"28 Feb, 2019",Disposal -  Market Sale,MEREDDY RAJESH REDDY,Promoter,Qty 159000,Price 199.44,% Traded 0.11,Post Tnx Hold. 4.41%
4,"20 Feb, 2019",Disposal -  null,Mereddy Rajesh Reddy,Promoter,Qty 60000,Price 204.42,% Traded 0.04,Post Tnx Hold. 4.57%
5,"21 Dec, 2017",Disposal -  Market,Kamidi Yashoda,Promoter & Director,Qty 1600000,Price 275.25,% Traded 1.14,Post Tnx Hold. 4.27%
6,"04 Feb, 2021",Disposal -  Market,ICICI Prudential Mutual Fund,Other,Qty 475168,Price 0,% Traded 0.34,Post Tnx Hold. 4.88%
7,"03 Feb, 2021",Disposal -  Market,ICICI Prudential Mutual Fund,Other,Qty 475168,Price 0,% Traded 0.34,Post Tnx Hold. 4.88%
8,"02 Dec, 2020",Acquisition -  ,Kamidi Narsimha Reddy,,Qty 500000,Price 0,% Traded 0.35,Post Tnx Hold. 0%
9,"02 Dec, 2020",Acquisition -  Inter-se Transfer,Kamidi Narsimha Reddy,Promoter,Qty 500000,Price 0,% Traded 0.35,Post Tnx Hold. 32.88%
10,"02 Dec, 2020",Disposal -  Inter-se Transfer,Mereddy Rajesh Reddy,Promoter,Qty 500000,Price 0,% Traded 0.35,Post Tnx Hold. 3.91%
11,"21 Nov, 2020",Acquisition -  ,Kamidi Narasimha Reddy,Promoter,Qty 500000,Price 0,% Traded 0.35,Post Tnx Hold. 0%
