,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Apr, 2018",Disposal -  Market,V G Jaganathan,Employee,Qty 90000,Price 556.51,% Traded 0.04,Post Tnx Hold. 0.04%
1,"30 Mar, 2020",Acquisition -  Market Purchase,AMANSA HOLDINGS PRIVATE LIMITED,Other,Qty 863460,Price 0,% Traded 0.00,Post Tnx Hold. 0%
