,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Feb, 2021", Creation Of Pledge,JSL LIMITED,Promoter Group,Qty 4086600,Price 81.2,% Traded 0.84,Post Tnx Hold. 1.66%
1,"02 Feb, 2021", Creation Of Pledge,VIRTUOUS TRADECORP PVT LTD,Promoter Group,Qty 9782609,Price 81.2,% Traded 2.01,Post Tnx Hold. 3.94%
2,"01 Oct, 2020",Acquisition -  Allotment,VIRTUOUS TRADECORP PRIVATE LTD,Promoter Group,Qty 35252643,Price 14.04,% Traded 7.24,Post Tnx Hold. 10.36%
3,"24 Sep, 2020", Creation Of Pledge,GAGAN TRADING CO LTD,Promoter Group,Qty 2449070,Price 43.2,% Traded 0.50,Post Tnx Hold. 0.5%
4,"24 Sep, 2020", Creation Of Pledge,JSW HOLDINGS LTD,Promoter Group,Qty 460720,Price 43.2,% Traded 0.09,Post Tnx Hold. 0.09%
5,"24 Sep, 2020", Creation Of Pledge,MEREDITH TRADERS PVT LTD,Promoter Group,Qty 420595,Price 43.2,% Traded 0.09,Post Tnx Hold. 0.09%
6,"01 Feb, 2021", Encumbrance By Way Of Pledge,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"01 Oct, 2020", Allotment Of Warrants On Preferential Basis,Virtuous Tradecorp Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 3.94%
8,"23 Sep, 2020", Encumbrance By Way Of Pledge,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"26 Jun, 2020", Encumbrance By Way Of Pledge,SBICAP Trustee Company Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"13 Jan, 2020",Acquisition -  Market,Kotak Special Situations Fund Acting through its Investment Manager Kotak Investment Advisors Ltd,Other,Qty 24764904,Price 0,% Traded 5.08,Post Tnx Hold. 5.08%
11,"19 Sep, 2019",Acquisition -  Pref. Allotment,JSL Ltd & PACs,Promoter,Qty 8012940,Price 0,% Traded 1.64,Post Tnx Hold. 1.64%
