,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"07 Mar, 2017",Acquisition -  Market,Rainbow Investments Ltd,Promoter,Qty 87000,Price 295.32,% Traded 0.05,Post Tnx Hold. 50.2%
1,"07 Mar, 2017",Disposal -  Market,Dotex Merchandise Pvt Ltd,Promoter,Qty 87000,Price 294.57,% Traded 0.05,Post Tnx Hold. 3.1%
2,"24 Jan, 2017",Acquisition -  ,Sanjiv Goenka jointly with his wife Preeti Goenka,,Qty 17216074,Price 0,% Traded 49.95,Post Tnx Hold. 0%
3,"08 Dec, 2014",Acquisition -  Market,Dotex Merchandise Pvt Ltd,Promoter,Qty 1000,Price 0,% Traded 0.00,Post Tnx Hold. 0%
4,"28 Nov, 2014",Acquisition -  Market,Dotex Merchandise Pvt Ltd,Promoter,Qty 34000,Price 0,% Traded 0.09,Post Tnx Hold. 3.34%
5,"13 Nov, 2014",Disposal -  Market,Ruane Cunniff & Goldfarb INC & Others,,Qty 37006,Price 0,% Traded 0.00,Post Tnx Hold. 0%
6,"26 Sep, 2014",Acquisition -  Market,Dotex Merchandise Pvt Ltd,Promoter,Qty 1120000,Price 0,% Traded 3.25,Post Tnx Hold. 3.25%
7,"26 Sep, 2014",Disposal -  Market,Rainbow Investments Ltd,Promoter,Qty 1120000,Price 0,% Traded 3.25,Post Tnx Hold. 49.95%
