,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"25 Oct, 2017",Disposal -  Off Market,The President of India acting through the Ministry of Mines,Promoter,Qty 59110,Price 5,% Traded 0.01,Post Tnx Hold. 76.05%
1,"07 Aug, 2017",Disposal -  Market,The President of India acting through the Ministry of Mines,Promoter,Qty 12637066,Price 5,% Traded 1.37,Post Tnx Hold. 76.05%
2,"04 Aug, 2017",Disposal -  Market,The President of India acting through the Ministry of Mines,Promoter,Qty 50535783,Price 5,% Traded 5.46,Post Tnx Hold. 77.42%
3,"05 Apr, 2017",Disposal -  Off Market,The President of India acting through the Ministry of Mines,Promoter,Qty 608023,Price 5,% Traded 0.07,Post Tnx Hold. 82.88%
4,"05 Apr, 2017",Disposal -  Off Market,The President of India acting through the Ministry of Mines,Promoter,Qty 25365,Price 5,% Traded 0.00,Post Tnx Hold. 82.88%
5,"04 Oct, 2016",Disposal -  null,The President of India acting through the Ministry of Mines,Promoter,Qty 12953052,Price 5,% Traded 1.40,Post Tnx Hold. 82.95%
6,"27 Jan, 2018",Disposal -  Market,Life Insurance Corporation of India,Other,Qty 18568134,Price 0,% Traded 2.00,Post Tnx Hold. 12.24%
7,"07 Aug, 2017",Disposal -  Offer For Sale,"The President of India,acting through the Ministry of Mines,Government of India",Promoter,Qty 12637066,Price 0,% Traded 1.37,Post Tnx Hold. 76.05%
8,"04 Aug, 2017",Acquisition -  Ofs,Life Insurance Corporation of India,Other,Qty 28810056,Price 0,% Traded 3.11,Post Tnx Hold. 14.25%
9,"04 Aug, 2017",Disposal -  Offer For Sale,"The President of India,acting through the Ministry of Mines,Government of India",Promoter,Qty 50535783,Price 0,% Traded 5.46,Post Tnx Hold. 77.42%
10,"04 Oct, 2016",Disposal -  Offer For Sale,"The President of India,acting through the Ministry of Mines",Promoter,Qty 12953052,Price 0,% Traded 1.40,Post Tnx Hold. 82.95%
11,"03 Oct, 2016",Acquisition -  Offer For Sale,Life Insurance Corporation of India,Other,Qty 50254727,Price 0,% Traded 5.43,Post Tnx Hold. 11.13%
