,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"03 Jun, 2021",Disposal -  Market Sale,Dr. Ravindra Aduri,Employee,Qty 4376,Price 495.23,% Traded 0.00,Post Tnx Hold. 0.01%
1,"03 Jun, 2021",Disposal -  Market Sale,BABCHAND NURUBASHA,Designated Person,Qty 10000,Price 531,% Traded 0.00,Post Tnx Hold. 0.1%
2,"03 Jun, 2021",Acquisition -  Market Purchase,Dr. Venugopala Rao Malempati,Director,Qty 2600,Price 524.73,% Traded 0.00,Post Tnx Hold. 0.01%
3,"03 Jun, 2021", Creation Of Pledge,VNV Prasad,Employee,Qty 17000,Price 532.5,% Traded 0.00,Post Tnx Hold. 0.01%
4,"31 May, 2021",Disposal -  Market Sale,MOHANA VAMSI BIKKINA,Employee,Qty 2151,Price 495.53,% Traded 0.00,Post Tnx Hold. 0.01%
5,"31 May, 2021",Disposal -  Market Sale,TEJAVATHI YERRA,Employee,Qty 3810,Price 525,% Traded 0.00,Post Tnx Hold. 0.01%
6,"01 Jul, 2020",Disposal -  Market,Bluewater Investment Ltd,Other,Qty 12489596,Price 0,% Traded 11.68,Post Tnx Hold. 0%
7,"12 May, 2020",Disposal -  Market,Eight Roads Management Mauritius Ltd & Others,Other,Qty 5359577,Price 0,% Traded 5.01,Post Tnx Hold. 0%
8,"11 May, 2020",Disposal -  Market,Bluewater Investment Ltd,Other,Qty 8500000,Price 0,% Traded 7.95,Post Tnx Hold. 11.68%
