,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"03 Jun, 2021",Acquisition -  Market Purchase,Shailesh Haribhakti,Director,Qty 1050,Price 2803.83,% Traded 0.00,Post Tnx Hold. 0%
1,"02 Jun, 2021",Acquisition -  Market Purchase,Shailesh Haribhakti,Director,Qty 1820,Price 2750.01,% Traded 0.00,Post Tnx Hold. 0%
2,"01 Jun, 2021",Acquisition -  Market Purchase,Shailesh Haribhakti,Director,Qty 730,Price 2736.97,% Traded 0.00,Post Tnx Hold. 0%
3,"06 Jan, 2021",Acquisition -  Market Purchase,Harish Guttikar,Connected Person,Qty 400,Price 2716,% Traded 0.00,Post Tnx Hold. 0%
4,"06 Jan, 2021",Disposal -  Market Sale,Harish Guttikar,Connected Person,Qty 200,Price 2778,% Traded 0.00,Post Tnx Hold. 0%
5,"27 Feb, 2020",Disposal -  Market Sale,Ameera Shah,Director,Qty 1200,Price 2220,% Traded 0.00,Post Tnx Hold. 0%
6,"30 Mar, 2017",Disposal -  Block Deal,Anita Sudhir Mehta,Promoter,Qty 6120168,Price 0,% Traded 6.62,Post Tnx Hold. 0%
7,"30 Mar, 2017",Disposal -  Block Deal,Samir Uttamlal Mehta,Promoter,Qty 6283860,Price 0,% Traded 3.71,Post Tnx Hold. 0%
8,"30 Mar, 2017",Disposal -  Block Deal,Sudhir Uttamlal Mehta,Promoter,Qty 5885276,Price 0,% Traded 3.48,Post Tnx Hold. 0%
9,"30 Mar, 2017",Acquisition -  -,Torrent Pvt Ltd,Other,Qty 25589384,Price 0,% Traded 15.12,Post Tnx Hold. 0%
10,"30 Mar, 2017",Acquisition -  Block Deal,Torrent Pvt Ltd,Promoter,Qty 25589384,Price 0,% Traded 15.12,Post Tnx Hold. 66.01%
11,"30 Mar, 2017",Acquisition -  -,Torrent Pvt Ltd,Other,Qty 8858864,Price 0,% Traded 5.24,Post Tnx Hold. 0%
