,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"04 Jun, 2021",Acquisition -  Market Purchase,AASHISH RAI,Promoter,Qty 6688,Price 273.74,% Traded 0.00,Post Tnx Hold. 0.86%
1,"04 Jun, 2021",Acquisition -  Market Purchase,AKHILESH RAI,Promoter & Director,Qty 5506,Price 271.1,% Traded 0.00,Post Tnx Hold. 0.87%
2,"04 Jun, 2021",Acquisition -  Market Purchase,ASHUTOSH RAI,Promoter,Qty 3700,Price 269.5,% Traded 0.00,Post Tnx Hold. 0.87%
3,"11 May, 2021",Disposal -  Buy Back,ASHUTOSH RAI,Promoter,Qty 11688,Price 320,% Traded 0.01,Post Tnx Hold. 0.86%
4,"11 May, 2021",Disposal -  Buy Back,AASHISH RAI,Promoter,Qty 11688,Price 320,% Traded 0.01,Post Tnx Hold. 0.86%
5,"11 May, 2021",Disposal -  Buy Back,SUPRIYA AJITH RAI,Promoter & Director,Qty 18325,Price 320,% Traded 0.01,Post Tnx Hold. 1.26%
6,"04 Jun, 2020",Acquisition -  Market,DSP Global Services (Mauritius) Ltd & DSP Trustee Pvt Ltd,Other,Qty 1035567,Price 0,% Traded 0.74,Post Tnx Hold. 5.59%
7,"16 Apr, 2020",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 500000,Price 0,% Traded 0.35,Post Tnx Hold. 5.01%
8,"31 Mar, 2020",Disposal -  Indirect Sale,Mitsubishi UFJ Financial Group (MUFG) & PACs,Other,Qty 4547387,Price 0,% Traded 3.25,Post Tnx Hold. 4.85%
9,"06 Aug, 2019",Acquisition -  Indirect Acquisition,Mitsubishi UFJ Financial Group (MUFG) & PACs,Other,Qty 11327531,Price 0,% Traded 8.10,Post Tnx Hold. 8.01%
10,"24 Jun, 2019",Disposal -  Inter-se Transfer,K Ajith Kumar Rai & PACs,Promoter,Qty 40563017,Price 0,% Traded 29.00,Post Tnx Hold. 2.67%
11,"24 Jun, 2019",Disposal -  Inter-se Transfer,Supriya Ajith Rai & PACs,Promoter,Qty 12588523,Price 0,% Traded 9.00,Post Tnx Hold. 1.26%
