,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"29 Sep, 2020",Disposal -  Market Sale,ENVESTOR VENTURES LIMITED,Promoter,Qty 7747194,Price 45.6,% Traded 5.30,Post Tnx Hold. 0%
1,"24 Jun, 2020",Acquisition -  Inter-se Transfer,Aakanksha Management Consultancy & Holdings Private Limited,Promoter,Qty 100000,Price 52.28,% Traded 0.07,Post Tnx Hold. 0.42%
2,"24 Jun, 2020",Disposal -  Inter-se Transfer,DRP Consultants Pvt Limited,Promoter,Qty 100000,Price 52.28,% Traded 0.07,Post Tnx Hold. 0%
3,"18 Jun, 2020",Disposal -  Market Sale,Asia Global Trading (chennai) Pvt. Limited,Promoter,Qty 6096514,Price 51.9,% Traded 4.17,Post Tnx Hold. 0%
4,"18 Jun, 2020",Disposal -  Market Sale,ESYSPRO INFOTECH LIMITED,Promoter,Qty 6096515,Price 51.9,% Traded 4.17,Post Tnx Hold. 0%
5,"18 Nov, 2018",Acquisition -  Market Purchase,Srinivasan H R,Director,Qty 135000,Price 141.7,% Traded 0.09,Post Tnx Hold. 0.09%
6,"29 Sep, 2020",Disposal -  Market,Envestor Ventures Ltd,Promoter,Qty 7747194,Price 0,% Traded 5.24,Post Tnx Hold. 0%
7,"18 Jun, 2020",Disposal -  Block Deal,Asia Global Trading (Chennai) Pvt Ltd,Promoter,Qty 6096514,Price 0,% Traded 4.12,Post Tnx Hold. 0%
8,"18 Jun, 2020",Disposal -  Block Deal,Esyspro Infotech Ltd,Promoter,Qty 6096515,Price 0,% Traded 4.12,Post Tnx Hold. 0%
9,"25 Feb, 2020",Disposal -  Block Deal,Take Solutions Pte Ltd,Promoter,Qty 7300000,Price 0,% Traded 4.93,Post Tnx Hold. 52.9%
10,"25 Feb, 2020",Acquisition -  Block Deal,Envestor Ventures Ltd,Promoter,Qty 7300000,Price 0,% Traded 4.93,Post Tnx Hold. 5.24%
11,"23 Mar, 2018",Acquisition -  Pref. Allotment,Take Solutions Pte Ltd,Promoter,Qty 14697200,Price 0,% Traded 4.65,Post Tnx Hold. 57.83%
