,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"31 May, 2021", Off Market,JCHAC India Holdco Limited,Promoter,Qty 6525812,Price 2316.2,% Traded 24.00,Post Tnx Hold. 74.25%
1,"18 Sep, 2015",Acquisition -  Off Market,JCHAC India Holdco Ltd,Promoter,Qty 500000,Price 0,% Traded 1.84,Post Tnx Hold. 74.2%
2,"18 Sep, 2015",Disposal -  Off Market,Hitachi Appliances Inc,Promoter,Qty 500000,Price 0,% Traded 1.84,Post Tnx Hold. 0%
3,"16 Sep, 2015",Acquisition -  Off Market,Hitachi Appliances Inc,Promoter,Qty 500000,Price 0,% Traded 1.84,Post Tnx Hold. 1.83%
4,"16 Sep, 2015",Disposal -  Off Market,Hitachi India Pvt Ltd,Promoter,Qty 500000,Price 0,% Traded 1.84,Post Tnx Hold. 0%
5,"11 Sep, 2015",Disposal -  Off Market,Hitachi Appliances Inc,Promoter,Qty 19689894,Price 0,% Traded 72.42,Post Tnx Hold. 0%
6,"31 May, 2021", Encumbrance By Way Of Pledge,Johnson Controls Hitachi Air Conditioning Sales Taiwan Co Ltd,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 74.25%
7,"31 May, 2021", Encumbrance By Way Of Pledge,Johnson Controls Hitachi Air Conditioning Taiwan Co Ltd,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 74.25%
8,"23 Jul, 2019",Acquisition -  Market,Aditya Birla Sun Life Mutual Fund,Other,Qty 544923,Price 0,% Traded 2.00,Post Tnx Hold. 9.03%
9,"10 Aug, 2016",Acquisition -  Market,Birla Sun Life Mutual Fund,Other,Qty 545409,Price 0,% Traded 2.00,Post Tnx Hold. 7.03%
10,"20 Oct, 2015",Acquisition -  Market,Birla Sun Life Mutual Fund,Other,Qty 7190,Price 0,% Traded 0.02,Post Tnx Hold. 5.02%
11,"11 Sep, 2015",Acquisition -  -,JCHAC India Holdco Ltd,Other,Qty 19689894,Price 0,% Traded 72.41,Post Tnx Hold. 0%
