,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"27 Mar, 2021",Acquisition -  Market Purchase,Industrial and Prudential Investment Company Limited,Promoter,Qty 100000,Price 808.06,% Traded 0.29,Post Tnx Hold. 20.8%
1,"25 Mar, 2021",Acquisition -  Market,Industrial & Prudential Investment Company Ltd,Promoter,Qty 100000,Price 0,% Traded 0.00,Post Tnx Hold. 20.8%
2,"17 Apr, 2020",Disposal -  Market,Nippon Life India Trustee Ltd,Other,Qty 12345,Price 0,% Traded 0.03,Post Tnx Hold. 5.13%
