,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Jun, 2021",Disposal -  Market Sale,Anil Kapoor,Designated Person,Qty 1000,Price 297,% Traded 0.00,Post Tnx Hold. 0.01%
1,"02 Jun, 2021",Disposal -  Market Sale,Anil Kapoor,Designated Person,Qty 4500,Price 288.62,% Traded 0.00,Post Tnx Hold. 0.01%
2,"02 Jun, 2021",Acquisition -  ESOP,Anil Kapoor,Designated Person,Qty 10000,Price 73.5,% Traded 0.00,Post Tnx Hold. 0.01%
3,"02 Jun, 2021",Disposal -  ESOP,Arun Mahajan as Trustee of CFCL Employees Welfare Trust,Trust,Qty 18000,Price 73.5,% Traded 0.00,Post Tnx Hold. 0.11%
4,"01 Jun, 2021", Pledge Released,Zuari Global Limited,Promoter,Qty 1000000,Price 284.15,% Traded 0.24,Post Tnx Hold. 14.18%
5,"01 Jun, 2021", Pledge Released,Zuari Global Limited,Promoter,Qty 500000,Price 284.15,% Traded 0.12,Post Tnx Hold. 14.18%
6,"10 Apr, 2021",Acquisition -  Market,DSP Trustee Pvt Ltd & Others,Other,Qty 602198,Price 0,% Traded 0.14,Post Tnx Hold. 5%
7,"09 Apr, 2021",Acquisition -  Market,DSP Trustee Pvt Ltd On behalf of schemes of DSP Mutual Fund & Others,Other,Qty 602198,Price 0,% Traded 0.14,Post Tnx Hold. 5%
8,"11 Feb, 2021",Disposal -  Market,HDFC Mutual Fund,Other,Qty 8577712,Price 0,% Traded 2.06,Post Tnx Hold. 7.05%
9,"24 Dec, 2020",Acquisition -  Market,Jyotsna Poddar & PACs,Promoter,Qty 15000,Price 0,% Traded 0.00,Post Tnx Hold. 1.04%
10,"15 Dec, 2020",Acquisition -  Market,Akshay Poddar & PACs,Promoter,Qty 15000,Price 0,% Traded 0.00,Post Tnx Hold. 0.56%
11,"15 Dec, 2020",Acquisition -  Market,Jyotsna Poddar & PACs,Promoter,Qty 25000,Price 0,% Traded 0.01,Post Tnx Hold. 1.04%
