,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"11 Mar, 2020",Acquisition -  Market Purchase,TIME EXPORTS PRIVATE LIMITED,Promoter Group,Qty 38238,Price 43.71,% Traded 0.02,Post Tnx Hold. 9.78%
1,"07 Mar, 2020",Acquisition -  Market Purchase,TIME EXPORTS PRIVATE LIMITED,Promoter Group,Qty 18533,Price 43.92,% Traded 0.01,Post Tnx Hold. 9.77%
2,"04 Mar, 2020",Acquisition -  Market Purchase,TIME EXPORTS PRIVATE LIMITED,Promoter Group,Qty 8575,Price 45.93,% Traded 0.00,Post Tnx Hold. 9.76%
3,"03 Mar, 2020",Acquisition -  Market Purchase,TIME EXPORTS PRIVATE LIMITED,Promoter Group,Qty 14822,Price 46.24,% Traded 0.01,Post Tnx Hold. 9.76%
4,"29 Feb, 2020",Acquisition -  Market Purchase,TIME EXPORTS PRIVATE LIMITED,Promoter Group,Qty 102590,Price 46.23,% Traded 0.05,Post Tnx Hold. 9.73%
5,"21 Nov, 2019",Acquisition -  Market Purchase,BHARAT VAGERIA,Promoter & Director,Qty 26000,Price 55.18,% Traded 0.01,Post Tnx Hold. 2.03%
6,"23 Dec, 2020", Release Of Encumbrances,JM Financial Products Ltd & Others,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"20 Aug, 2020",Disposal -  Market,"Grandeur Peak Global Advisors, LLC",Other,Qty 600000,Price 0,% Traded 0.26,Post Tnx Hold. 3.21%
8,"11 Mar, 2020",Acquisition -  Market,Time Exports Pvt Ltd,Promoter,Qty 38238,Price 0,% Traded 0.01,Post Tnx Hold. 9.78%
9,"07 Mar, 2020",Acquisition -  Market,Time Exports Pvt Ltd,Promoter,Qty 18533,Price 0,% Traded 0.00,Post Tnx Hold. 9.77%
10,"04 Mar, 2020",Acquisition -  Market,Time Exports Pvt Ltd,Promoter,Qty 8575,Price 0,% Traded 0.00,Post Tnx Hold. 9.76%
11,"03 Mar, 2020",Acquisition -  Market,Time Exports Pvt Ltd,Promoter,Qty 14822,Price 0,% Traded 0.00,Post Tnx Hold. 9.76%
