,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"28 May, 2021",Acquisition -  Market Purchase,Neelabh Dalmia,Promoter,Qty 15000,Price 262.9,% Traded 0.02,Post Tnx Hold. 0.11%
1,"28 May, 2021",Disposal -  Market Sale,Ram Krishna Dalmia Foundation,Promoter Group,Qty 25000,Price 262.32,% Traded 0.03,Post Tnx Hold. 0.13%
2,"28 May, 2021",Acquisition -  Market Purchase,Anurag Dalmia,Promoter,Qty 10000,Price 262.43,% Traded 0.01,Post Tnx Hold. 0.12%
3,"31 Mar, 2021",Acquisition -  Market Purchase,Neelabh Dalmia,Promoter,Qty 20000,Price 228.51,% Traded 0.02,Post Tnx Hold. 0.09%
4,"31 Mar, 2021",Disposal -  Market Sale,Ram Krishna Dalmia Foundation,Promoter Group,Qty 20000,Price 226.91,% Traded 0.02,Post Tnx Hold. 0.15%
5,"12 Mar, 2021",Disposal -  Market Sale,Mahendra Singh Rathore,Employee,Qty 1000,Price 242.36,% Traded 0.00,Post Tnx Hold. 0%
6,"28 May, 2021",Disposal -  Market,Ram Krishna Dalmia Foundation,Promoter,Qty 5000,Price 0,% Traded 0.00,Post Tnx Hold. 0.13%
7,"27 May, 2021",Acquisition -  Market,Anurag Dalmia,Promoter,Qty 10000,Price 0,% Traded 0.01,Post Tnx Hold. 0.12%
8,"27 May, 2021",Disposal -  Market,Ram Krishna Dalmia Foundation,Promoter,Qty 20000,Price 0,% Traded 0.02,Post Tnx Hold. 0.13%
9,"27 May, 2021",Acquisition -  Market,Neelabh Dalmia,Promoter,Qty 15000,Price 0,% Traded 0.02,Post Tnx Hold. 0.11%
10,"31 Mar, 2021",Acquisition -  Market,Neelabh Dalmia,Promoter,Qty 20000,Price 0,% Traded 0.02,Post Tnx Hold. 0.09%
11,"31 Mar, 2021",Disposal -  Market,Ram Krishna Dalmia Foundation,Promoter,Qty 20000,Price 0,% Traded 0.02,Post Tnx Hold. 0.15%
