,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"10 Dec, 2019",Acquisition -  Market Purchase,Mr. P. Balaji,Employee,Qty 157331,Price 7.32,% Traded 0.00,Post Tnx Hold. 0%
1,"06 Sep, 2019",Acquisition -  Market Purchase,IGH Holdings Private Limited,Promoter Group,Qty 500000,Price 5.02,% Traded 0.00,Post Tnx Hold. 1.42%
2,"04 Sep, 2019",Acquisition -  Market Purchase,IGH Holdings Private Limited,Promoter Group,Qty 1000000,Price 5.02,% Traded 0.00,Post Tnx Hold. 1.42%
3,"04 Sep, 2019",Acquisition -  Market Purchase,Pilani Investment and Industries Corporation Limited,Promoter Group,Qty 1500000,Price 4.95,% Traded 0.01,Post Tnx Hold. 0.38%
4,"26 Aug, 2019",Acquisition -  Market Purchase,Pilani Investment and Industries Corporation Limited,Promoter Group,Qty 2500000,Price 5.33,% Traded 0.01,Post Tnx Hold. 0.36%
5,"21 Aug, 2019",Acquisition -  Market Purchase,IGH Holdings Private Limited,Promoter Group,Qty 2000000,Price 5.59,% Traded 0.01,Post Tnx Hold. 1.39%
6,"01 Aug, 2019",Acquisition -  Market,IGH Holdings Pvt Ltd,Promoter,Qty 22768945,Price 0,% Traded 0.08,Post Tnx Hold. 1.3%
7,"01 Aug, 2019",Acquisition -  Market,Pilani Investment and Industries Corporation Ltd,Promoter,Qty 35000000,Price 0,% Traded 0.11,Post Tnx Hold. 0.22%
8,"09 May, 2019", -,Grasim Industries Ltd & Others,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"08 May, 2019", Indirect Pledge,HSBC Corporate Trustee Company (UK) Ltd & Others,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"07 May, 2019",Acquisition -  Rights Issue,AI-Amin Investments Ltd & Others,Promoter,Qty 210065408,Price 0,% Traded 30.62,Post Tnx Hold. 44.39%
11,"07 May, 2019",Acquisition -  Rights Issue,Grasim Industries Ltd & Others,Promoter,Qty 1241615165,Price 0,% Traded 19.27,Post Tnx Hold. 27.18%
