,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"27 Dec, 2017",Disposal -  Inter-se Transfer,Wella India Haircosmetics Pvt Ltd,Promoter,Qty 6627254,Price 6800,% Traded 20.34,Post Tnx Hold. 0%
1,"27 Dec, 2017",Disposal -  Inter-se Transfer,Nexus Mercantile Pvt Ltd,Promoter,Qty 133700,Price 6800,% Traded 0.41,Post Tnx Hold. 0%
2,"27 Dec, 2017",Disposal -  Inter-se Transfer,Gillette Products Pvt Ltd,Promoter,Qty 1987280,Price 6800,% Traded 6.10,Post Tnx Hold. 0%
3,"27 Dec, 2017",Disposal -  Inter-se Transfer,Mining Consultants India Pvt Ltd,Promoter,Qty 636671,Price 6800,% Traded 1.95,Post Tnx Hold. 0%
4,"27 Dec, 2017",Acquisition -  Inter-se Transfer,Gillette Diversified Operations Pvt Ltd,Promoter,Qty 9384905,Price 6800,% Traded 28.80,Post Tnx Hold. 34.88%
5,"31 Mar, 2017",Acquisition -  Inter-se Transfer,Procter & Gamble Overseas India BV,Promoter,Qty 13073465,Price 0,% Traded 40.11,Post Tnx Hold. 40.12%
6,"19 Aug, 2020",Acquisition -  Market,Life Insurance Corporation of India,Other,Qty 17000,Price 0,% Traded 0.05,Post Tnx Hold. 5.02%
7,"26 Dec, 2017",Acquisition -  Inter-se Transfer,Gillette Diversified Operations Pvt Ltd,Promoter,Qty 9384905,Price 0,% Traded 28.81,Post Tnx Hold. 34.88%
8,"05 Apr, 2017",Disposal -  Merger,"Procter & Gamble India Holdings BV (""PGIHBV"")",Promoter,Qty 13073465,Price 0,% Traded 40.12,Post Tnx Hold. 0%
9,"31 Mar, 2017",Acquisition -  -,"Procter & Gamble Overseas India BV (""PGOIBV"")",Other,Qty 13073465,Price 0,% Traded 40.12,Post Tnx Hold. 0%
10,"31 Mar, 2017",Acquisition -  Merger,"Procter & Gamble Overseas India BV (""PGOIBV)",Promoter,Qty 13073465,Price 0,% Traded 40.12,Post Tnx Hold. 75%
