,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"31 Mar, 2021", Pledge Released,Tata Sons Private Limited,Promoter,Qty 23666500,Price 285.55,% Traded 0.66,Post Tnx Hold. 43.08%
1,"03 Feb, 2021",Acquisition -  Preferential Offer,Tata Sons Private Limited,Promoter,Qty 231333871,Price 112.5,% Traded 6.43,Post Tnx Hold. 43.08%
2,"04 Dec, 2020",Acquisition -  Market Purchase,Tata Sons Private Limited,Promoter,Qty 2202830,Price 77.98,% Traded 0.06,Post Tnx Hold. 0.12%
3,"26 Sep, 2020",Acquisition -  Market Purchase,Tata Sons Private Limited,Promoter,Qty 3763292,Price 59.83,% Traded 0.10,Post Tnx Hold. 0.12%
4,"11 Sep, 2020",Acquisition -  Market Purchase,Tata Sons Private Limited (Revised),Promoter,Qty 5302681,Price 56.02,% Traded 0.15,Post Tnx Hold. 0.1%
5,"11 Sep, 2020",Acquisition -  Market Purchase,Tata Sons Private Limited (Revised),Promoter,Qty 520077,Price 55.94,% Traded 0.01,Post Tnx Hold. 0.1%
6,"02 Feb, 2021",Acquisition -  Pref. Allotment,Tata Sons Pvt Ltd,Promoter,Qty 231333871,Price 0,% Traded 4.19,Post Tnx Hold. 43.08%
7,"13 Mar, 2020",Disposal -  Market Sale,GIC Private Ltd on account of Government of Singapore and the Monetary Authority of Singapore,Other,Qty 2890655,Price 0,% Traded 0.08,Post Tnx Hold. 3%
8,"09 Dec, 2019",Acquisition -  Pref. Allotment,Tata Sons Pvt Ltd,Promoter,Qty 201623407,Price 0,% Traded 4.19,Post Tnx Hold. 38.88%
9,"09 May, 2019",Acquisition -  Market,GIC Pvt Ltd on account of Government of Singapore & The Monetary Authority of Singapore,Other,Qty 499561,Price 0,% Traded 0.01,Post Tnx Hold. 5%
10,"28 Feb, 2019",Acquisition -  Market,Tata Sons Pvt Ltd,Promoter,Qty 57774671,Price 0,% Traded 1.97,Post Tnx Hold. 34.69%
11,"17 Mar, 2018",Acquisition -  -,Tata Sons Ltd,Other,Qty 1774880,Price 0,% Traded 0.06,Post Tnx Hold. 0%
