,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"16 Nov, 2020",Acquisition -  Market Purchase,AISHA LOUISE SALDANHA,Promoters Immediate Relative,Qty 10000,Price 487.72,% Traded 0.00,Post Tnx Hold. 0%
1,"16 Nov, 2020",Acquisition -  Market Purchase,RAYNA MARIE SALDANHA,Promoters Immediate Relative,Qty 10000,Price 487.75,% Traded 0.00,Post Tnx Hold. 0%
2,"28 Sep, 2020",Acquisition -  Market Purchase,ROBIN PINTO,Promoter Group,Qty 250,Price 451.33,% Traded 0.00,Post Tnx Hold. 0.18%
3,"23 Sep, 2020",Acquisition -  Market Purchase,ROBIN PINTO,Promoter Group,Qty 250,Price 465.02,% Traded 0.00,Post Tnx Hold. 0.18%
4,"07 Sep, 2020",Acquisition -  Market Purchase,ROBIN PINTO,Promoter Group,Qty 500,Price 479.41,% Traded 0.00,Post Tnx Hold. 0.18%
5,"31 Aug, 2020",Acquisition -  Market Purchase,ROBIN PINTO,Promoter Group,Qty 500,Price 500.47,% Traded 0.00,Post Tnx Hold. 0.18%
6,"05 Oct, 2020",Acquisition -  Market,HSBC Global Asset Management (Hong Kong) Ltd,,Qty 204615,Price 0,% Traded 0.07,Post Tnx Hold. 5.04%
7,"23 Feb, 2018",Acquisition -  Market,HSBC Global Asset Management (Hong Kong) Ltd,,Qty 143030,Price 0,% Traded 0.05,Post Tnx Hold. 5%
8,"10 Oct, 2017",Disposal -  Market,"Oppenheimer Funds,Inc. (F.I.I)",Other,Qty 160000,Price 0,% Traded 0.06,Post Tnx Hold. 3.01%
9,"06 Feb, 2017",Acquisition -  Market,"Oppenheimer Funds,Inc (F.I.I)",Other,Qty 74647,Price 0,% Traded 0.03,Post Tnx Hold. 5.01%
