,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"02 Jun, 2021",Disposal -  Market Sale,Phool Chand Sharma,Director,Qty 1000,Price 1393.1,% Traded 0.00,Post Tnx Hold. 0.07%
1,"02 Jun, 2021",Disposal -  Market Sale,Mukti Lal,KMP,Qty 400,Price 1451,% Traded 0.00,Post Tnx Hold. 0.03%
2,"02 Jun, 2021",Disposal -  Market Sale,Bharat Singh Tanwar,Designated Person,Qty 2500,Price 1508,% Traded 0.01,Post Tnx Hold. 0%
3,"02 Jun, 2021",Disposal -  Market Sale,Noratmal Sarva,Designated Person,Qty 415,Price 1421.64,% Traded 0.00,Post Tnx Hold. 0%
4,"29 May, 2021",Disposal -  Market Sale,Pabitra Mohan Panda,KMP,Qty 2124,Price 1326.47,% Traded 0.01,Post Tnx Hold. 0.01%
5,"01 Apr, 2021",Disposal -  Market Sale,Phool Chand Sharma,Director,Qty 4933,Price 941.72,% Traded 0.01,Post Tnx Hold. 0.08%
6,"01 Apr, 2020",Acquisition -  Market,Bhoruka Express Consolidated Limited,Promoter,Qty 5650,Price 0,% Traded 0.01,Post Tnx Hold. 44.47%
7,"31 Mar, 2020",Acquisition -  Market,Bhoruka Express Consolidated Limited,Promoter,Qty 2550,Price 0,% Traded 0.00,Post Tnx Hold. 44.46%
8,"25 Mar, 2020",Acquisition -  Market,Bhoruka Express Consolidated Ltd,Promoter,Qty 3928,Price 0,% Traded 0.01,Post Tnx Hold. 44.45%
9,"23 Mar, 2020",Acquisition -  Market,Bhoruka Express Consolidated Ltd.,Promoter,Qty 2000,Price 0,% Traded 0.00,Post Tnx Hold. 44.44%
10,"23 Mar, 2020",Acquisition -  Market,Vineet Agarwal,Promoter,Qty 2030,Price 0,% Traded 0.00,Post Tnx Hold. 2.59%
11,"05 Jul, 2019", -,Bhoruka Express Consolidated Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
