,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"26 Mar, 2021",Disposal -  Market Sale,Deepak Bakliwal,Designated Person,Qty 12342,Price 324.26,% Traded 0.01,Post Tnx Hold. 0.01%
1,"22 Mar, 2021",Disposal -  Market Sale,Pankaj Thapar,Designated Person,Qty 6150,Price 333.23,% Traded 0.00,Post Tnx Hold. 0%
2,"22 Mar, 2021",Disposal -  Market Sale,Pankaj Thapar,Designated Person,Qty 5450,Price 331.25,% Traded 0.00,Post Tnx Hold. 0%
3,"22 Mar, 2021",Disposal -  Market Sale,Deepak Bakliwal,Designated Person,Qty 25000,Price 332.85,% Traded 0.02,Post Tnx Hold. 0%
4,"16 Mar, 2021",Disposal -  Market Sale,Prashant Shetty,Designated Person,Qty 15842,Price 359.25,% Traded 0.01,Post Tnx Hold. 0%
5,"04 Mar, 2021",Disposal -  Market Sale,Pankaj Thapar,Designated Person,Qty 44400,Price 326.63,% Traded 0.04,Post Tnx Hold. 0%
6,"20 Jul, 2020",Disposal -  Open Offer,LRSD Securities Pvt Ltd & PAC,Other,Qty 6644209,Price 0,% Traded 5.39,Post Tnx Hold. 0%
7,"11 Jul, 2020",Disposal -  Off Market,Indostar Capital & PACs,Promoter,Qty 5000000,Price 0,% Traded 4.06,Post Tnx Hold. 38.64%
8,"10 Jul, 2020",Acquisition -  Shr.Purch.Agreement,"BCP V Multiple Holdings Pte Ltd (Acquirer), together with Brookfield Business Partners L.P. (PAC)",Promoter,Qty 34241258,Price 0,% Traded 27.80,Post Tnx Hold. 52.3%
9,"23 Jun, 2020",Acquisition -  Market,LRSD Securities Pvt Ltd & Rajasthan Global Securities Pvt Ltd,Other,Qty 183789,Price 0,% Traded 0.15,Post Tnx Hold. 5.14%
10,"08 Jun, 2020",Disposal -  Market,SBI Mutual Fund,Other,Qty 1000000,Price 0,% Traded 0.81,Post Tnx Hold. 4.68%
11,"28 May, 2020",Acquisition -  Pref. Allotment,BCP V Multiple Holdings Pte Ltd & PAC,Other,Qty 30172414,Price 0,% Traded 24.60,Post Tnx Hold. 24.6%
