,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"29 Aug, 2018",Disposal -  Block Deal,DUTCH US HOLDING B.V.,Promoter,Qty 3760000,Price 224.01,% Traded 3.13,Post Tnx Hold. 66.49%
1,"27 Aug, 2018",Disposal -  Market,Dutch US Holding B.V,Promoter,Qty 3760000,Price 0,% Traded 3.13,Post Tnx Hold. 66.49%
