,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"20 May, 2021",Disposal -  Market Sale,Prateek Chandra,KMP,Qty 3000,Price 7540,% Traded 0.01,Post Tnx Hold. 0.32%
1,"18 May, 2021",Disposal -  Market Sale,Vikas Deep Verma,Designated Person,Qty 400,Price 6797.5,% Traded 0.00,Post Tnx Hold. 0.01%
2,"18 May, 2021",Disposal -  Market Sale,Prateek Chandra,KMP,Qty 2000,Price 7010,% Traded 0.01,Post Tnx Hold. 0.33%
3,"13 May, 2021",Disposal -  Market Sale,Rajesh Sawhney,Director,Qty 100,Price 7387.26,% Traded 0.00,Post Tnx Hold. 0.02%
4,"13 May, 2021",Acquisition -  Market Purchase,Rajesh Sawhney,Director,Qty 50,Price 7444.74,% Traded 0.00,Post Tnx Hold. 0.02%
5,"11 May, 2021",Disposal -  Market Sale,Rajesh Sawhney,Director,Qty 40,Price 7360.1,% Traded 0.00,Post Tnx Hold. 0.02%
6,"16 Apr, 2021",Acquisition -  Market,Arisaig Asia Consumer Fund Ltd & Others,Other,Qty 6000,Price 0,% Traded 0.02,Post Tnx Hold. 5.01%
7,"16 Apr, 2021",Acquisition -  Market,Arisaig Asia Consumer Fund Ltd & Others (Revised),Other,Qty 279042,Price 0,% Traded 0.92,Post Tnx Hold. 5.16%
8,"03 Sep, 2020",Acquisition -  Market,Konark Trust,Other,Qty 14728,Price 0,% Traded 0.05,Post Tnx Hold. 0.05%
9,"03 Sep, 2020",Acquisition -  Market,MMPL Trust,Other,Qty 1317,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"03 Sep, 2020",Disposal -  Market,"WestBridge Crossover Fund, LLC",Other,Qty 16094,Price 0,% Traded 0.05,Post Tnx Hold. 5.28%
