,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"03 Jun, 2021",Disposal -  Market Sale,Mr. Naresh Gupta,Designated Person,Qty 1100,Price 1232.3,% Traded 0.00,Post Tnx Hold. 0.01%
1,"01 Jun, 2021",Disposal -  Market Sale,Mr. Debabrata Chakravorty,Designated Person,Qty 2000,Price 1214.26,% Traded 0.00,Post Tnx Hold. 0%
2,"28 May, 2021",Disposal -  Market Sale,Mr. Naresh Gupta,Designated Person,Qty 200,Price 1208.9,% Traded 0.00,Post Tnx Hold. 0.01%
3,"27 May, 2021",Disposal -  Market Sale,Mr. Naresh Gupta,Designated Person,Qty 800,Price 1218.22,% Traded 0.00,Post Tnx Hold. 0.01%
4,"20 May, 2021",Disposal -  Market Sale,Dr. Kamal K. Sharma,Designated Person,Qty 20000,Price 1197.5,% Traded 0.00,Post Tnx Hold. 0.03%
5,"20 May, 2021",Disposal -  Market Sale,Mr. Naresh Gupta,Designated Person,Qty 1000,Price 1205.29,% Traded 0.00,Post Tnx Hold. 0.01%
6,"31 Mar, 2021",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 379100,Price 0,% Traded 0.08,Post Tnx Hold. 5%
7,"30 Mar, 2021",Acquisition -  Market,Life Insurance Corporation of India,Other,Qty 148600,Price 0,% Traded 0.03,Post Tnx Hold. 5.03%
8,"10 Sep, 2018",Acquisition -  Market,Nilesh Deshbandhu Gupta,Promoter,Qty 12200,Price 0,% Traded 0.00,Post Tnx Hold. 0.2%
9,"16 Aug, 2018",Acquisition -  Market,Gupta Family Trust,Promoter,Qty 1000,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"13 Dec, 2017",Acquisition -  Market,Lupin Investments Pvt Ltd,Promoter,Qty 55000,Price 0,% Traded 0.01,Post Tnx Hold. 45.5%
11,"11 Dec, 2017",Acquisition -  Market,Lupin Investments Pvt Ltd,Promoter,Qty 95000,Price 0,% Traded 0.02,Post Tnx Hold. 45.49%
