,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"27 May, 2021",Disposal -  Market Sale,SRIKANTH.C,Other,Qty 641,Price 546.02,% Traded 0.00,Post Tnx Hold. 0.04%
1,"27 May, 2021",Disposal -  Market Sale,SRIKANTH.C,Other,Qty 1359,Price 588.67,% Traded 0.00,Post Tnx Hold. 0.03%
2,"24 May, 2021",Disposal -  Market Sale,SRIKANTH.C,Other,Qty 1000,Price 600,% Traded 0.00,Post Tnx Hold. 0.04%
3,"24 May, 2021",Disposal -  Market Sale,SRIKANTH.C,Other,Qty 3000,Price 600,% Traded 0.00,Post Tnx Hold. 0.04%
4,"20 May, 2021",Disposal -  Market Sale,P ALAGAPPAN,Designated Person,Qty 1850,Price 608.53,% Traded 0.00,Post Tnx Hold. 0.02%
5,"20 May, 2021",Disposal -  Market Sale,SRIKANTH.C,Other,Qty 4000,Price 575,% Traded 0.00,Post Tnx Hold. 0.04%
6,"15 Jul, 2020",Acquisition -  Market,SBI Mutual Fund,,Qty 182767,Price 0,% Traded 0.09,Post Tnx Hold. 7.15%
7,"15 Oct, 2019",Acquisition -  Market,SBI Mutual Fund,,Qty 888019,Price 0,% Traded 0.46,Post Tnx Hold. 5.11%
8,"30 Aug, 2017",Acquisition -  Scheme Of Amalgamation,Ambadi Investments Pvt Ltd,Promoter,Qty 55432284,Price 0,% Traded 0.00,Post Tnx Hold. 43.78%
