,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"05 Apr, 2021",Acquisition -  ESOP,Sanjay Kumar,Designated Person,Qty 26500,Price 765,% Traded 0.01,Post Tnx Hold. 0.02%
1,"05 Apr, 2021",Acquisition -  ESOP,Satish Chander Gupta,Designated Person,Qty 20000,Price 765,% Traded 0.01,Post Tnx Hold. 0%
2,"25 Mar, 2021",Disposal -  Market Sale,Vineet Mittal,Designated Person,Qty 4700,Price 1714.48,% Traded 0.00,Post Tnx Hold. 0.01%
3,"25 Mar, 2021",Disposal -  Market Sale,Vineet Mittal,Designated Person,Qty 4200,Price 1763.3,% Traded 0.00,Post Tnx Hold. 0.01%
4,"25 Mar, 2021",Disposal -  Market Sale,Sanjay Kumar,Designated Person,Qty 28200,Price 1756.88,% Traded 0.01,Post Tnx Hold. 0.01%
5,"22 Mar, 2021",Disposal -  Market Sale,Satish Chander Gupta,Designated Person,Qty 12000,Price 1715.48,% Traded 0.00,Post Tnx Hold. 0%
6,"15 Dec, 2017",Disposal -  Offer For Sale,Acquire Services Pvt Ltd,Promoter,Qty 7952807,Price 0,% Traded 2.07,Post Tnx Hold. 37.91%
7,"15 Dec, 2017",Disposal -  Offer For Sale,IGE (Mauritius) Pvt Ltd,Promoter,Qty 3240000,Price 0,% Traded 0.84,Post Tnx Hold. 0%
8,"30 Nov, 2017",Acquisition -  Sch.of Arrangement,Acquire Services Pvt Ltd,Promoter,Qty 153649581,Price 0,% Traded 40.01,Post Tnx Hold. 40.87%
9,"30 Nov, 2017",Acquisition -  Sch.of Arrangement,Acquire Services Pvt Ltd & PACs,Promoter,Qty 153649581,Price 0,% Traded 40.01,Post Tnx Hold. 40.87%
10,"23 Sep, 2017",Disposal -  Offer For Sale,Asha Mukherjee,Promoter,Qty 98412,Price 0,% Traded 0.02,Post Tnx Hold. 0.35%
11,"23 Sep, 2017",Disposal -  Offer For Sale,Rakesh Gangwal,Promoter,Qty 4439581,Price 0,% Traded 1.23,Post Tnx Hold. 15.6%
