,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"04 Jun, 2021",Acquisition -  ESOP,Somanahalli Krishna Honnesh,Designated Person,Qty 5134,Price 1836.8,% Traded 0.00,Post Tnx Hold. 0%
1,"04 Jun, 2021",Disposal -  ESOP,Somanahalli Krishna Honnesh,Designated Person,Qty 5134,Price 1836.8,% Traded 0.00,Post Tnx Hold. 0%
2,"04 Jun, 2021",Disposal -  ESOP,Piramal Enterprises Limited Senior Employees Welfare Trust,Other,Qty 5134,Price 1836.8,% Traded 0.00,Post Tnx Hold. 0.66%
3,"31 May, 2021",Acquisition -  ESOP,Vivek Valsaraj,KMP,Qty 4057,Price 1690.71,% Traded 0.00,Post Tnx Hold. 0.01%
4,"31 May, 2021",Disposal -  ESOP,Vivek Valsaraj,KMP,Qty 4057,Price 1690.71,% Traded 0.00,Post Tnx Hold. 0.01%
5,"31 May, 2021",Disposal -  ESOP,Piramal Enterprises Limited Senior Employees Welfare Trust,Other,Qty 4057,Price 1690.71,% Traded 0.00,Post Tnx Hold. 0.66%
6,"05 Feb, 2020", -,Lalita G Piramal & PACs,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"04 Feb, 2020",Acquisition -  Rights Issue,Ajay G Piramal & PACs,Promoter,Qty 12164843,Price 0,% Traded 5.39,Post Tnx Hold. 46.06%
8,"04 Feb, 2020",Acquisition -  Rights Issue,Ajay G Piramal & PACs,Promoter,Qty 12164843,Price 0,% Traded 5.39,Post Tnx Hold. 46.06%
9,"31 Dec, 2019",Disposal -  Inter-se Transfer,Piramal Welfare Trust,Promoter,Qty 1000,Price 0,% Traded 0.00,Post Tnx Hold. 1.1%
10,"31 Dec, 2019",Acquisition -  Inter-se Transfer,V3 Designs LLP,Promoter,Qty 1000,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"27 Dec, 2019",Acquisition -  Scheme Of Amalgamation,Ajay G Piramal (Karta of Ajay G Piramal HUF),Promoter,Qty 298,Price 0,% Traded 0.00,Post Tnx Hold. 0%
