,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"10 May, 2021", Creation Of Pledge,Akar Estate & Finance Private Limited,Promoter Group,Qty 1000,Price 50.59,% Traded 0.00,Post Tnx Hold. 0%
1,"10 May, 2021", Creation Of Pledge,Vijay Biyani,Promoter Group,Qty 2121,Price 50.59,% Traded 0.00,Post Tnx Hold. 0%
2,"10 May, 2021", Creation Of Pledge,Anil Biyani,Promoter Group,Qty 2121,Price 50.59,% Traded 0.00,Post Tnx Hold. 0%
3,"10 May, 2021", Creation Of Pledge,Gopikishan Biyani,Promoter Group,Qty 2121,Price 50.59,% Traded 0.00,Post Tnx Hold. 0%
4,"10 May, 2021", Creation Of Pledge,Sunil Biyani,Promoter Group,Qty 2121,Price 50.59,% Traded 0.00,Post Tnx Hold. 0%
5,"10 May, 2021", Creation Of Pledge,Rakesh Biyani,Promoter Group,Qty 2121,Price 50.59,% Traded 0.00,Post Tnx Hold. 0%
6,"07 May, 2021", Invocation of pledge,Future Corporate Resources Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 19.86%
7,"04 Feb, 2021", Invocation of pledge,Future Corporate Resources Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 21.93%
8,"04 Feb, 2021",Acquisition -  Invocation of pledge,Vistra ITCL India Ltd,Other,Qty 29416803,Price 0,% Traded 5.43,Post Tnx Hold. 12.03%
9,"26 Nov, 2020", Invocation Of Pledged,Future Corporate Resources Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 28.44%
10,"14 Sep, 2020", Invocation,IDBI Trusteeship Services Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
11,"11 Sep, 2020", Invocation Of Pledged,Future Corporate Resources Pvt Ltd & PACs,Promoter,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 33.86%
