,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"18 May, 2021", Revocation Of Pledge,B. SRINIVASAN,Designated Person,Qty 800,Price 1913.15,% Traded 0.00,Post Tnx Hold. 0%
1,"14 May, 2021",Disposal -  Gift,ALOK AGARWAL,KMP,Qty 125000,Price 0,% Traded 0.00,Post Tnx Hold. 0.01%
2,"14 May, 2021",Acquisition -  Gift,SHOBHA AGARWAL,Immediate Relative,Qty 125000,Price 0,% Traded 0.00,Post Tnx Hold. 0.01%
3,"06 May, 2021", Revocation Of Pledge,Raminder Singh Gujral,Designated Person,Qty 1000,Price 1916.6,% Traded 0.00,Post Tnx Hold. 0%
4,"27 Nov, 2020", Creation Of Pledge,SANJAY KAPOOR,Other,Qty 25000,Price 1947.8,% Traded 0.00,Post Tnx Hold. 0%
5,"26 Nov, 2020",Acquisition -  ESOP,Srikanth Venkatachari,KMP,Qty 30000,Price 548,% Traded 0.00,Post Tnx Hold. 0%
6,"02 Apr, 2020",Acquisition -  -,Tattavam Enterprises LLP & Others,Other,Qty 86552244,Price 0,% Traded 1.37,Post Tnx Hold. 0%
7,"31 Mar, 2020",Disposal -  Inter-se Transfer,Devarshi Commercials LLP,Promoter,Qty 86552244,Price 0,% Traded 1.37,Post Tnx Hold. 8.01%
8,"31 Mar, 2020",Acquisition -  Inter-se Transfer,Shri Mukesh D Ambani,Promoter,Qty 268308,Price 0,% Traded 0.01,Post Tnx Hold. 0.12%
9,"31 Mar, 2020",Acquisition -  Inter-se Transfer,Tattvam Enterprises LLP,Promoter,Qty 76735388,Price 0,% Traded 1.21,Post Tnx Hold. 8.01%
10,"31 Mar, 2020",Acquisition -  Inter-se Transfer,Ms. Isha M Ambani,Promoter,Qty 771220,Price 0,% Traded 0.01,Post Tnx Hold. 0.12%
11,"31 Mar, 2020",Acquisition -  Inter-se Transfer,Shri Akash M Ambani,Promoter,Qty 773620,Price 0,% Traded 0.01,Post Tnx Hold. 0.12%
