,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"24 Dec, 2020",Disposal -  Market Sale,GOPALI MULJI,Promoter,Qty 10000,Price 255.69,% Traded 0.01,Post Tnx Hold. 0%
1,"23 Dec, 2020",Disposal -  Market Sale,GOPALI MULJI,Promoter,Qty 15000,Price 253.37,% Traded 0.01,Post Tnx Hold. 0.01%
2,"21 Dec, 2020",Disposal -  Market Sale,GOPALI MULJI,Promoter,Qty 10000,Price 271.92,% Traded 0.01,Post Tnx Hold. 0.02%
3,"18 Dec, 2020",Disposal -  Market Sale,GOPALI MULJI,Promoter,Qty 15000,Price 279.48,% Traded 0.01,Post Tnx Hold. 0.02%
4,"16 Dec, 2020",Disposal -  Market Sale,GOPALI MULJI,Promoter,Qty 18000,Price 285.99,% Traded 0.01,Post Tnx Hold. 0.03%
5,"14 Dec, 2020",Disposal -  Market Sale,GOPALI MULJI,Promoter,Qty 56000,Price 289.37,% Traded 0.04,Post Tnx Hold. 0.05%
6,"25 May, 2021",Disposal -  Market,ICICI Prudential Mutual Fund,Other,Qty 93645,Price 0,% Traded 0.06,Post Tnx Hold. 5.22%
7,"26 Apr, 2021",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 3088000,Price 0,% Traded 2.10,Post Tnx Hold. 7.23%
8,"01 Mar, 2021",Disposal -  Market,ICICI Prudential Mutual Fund,Other,Qty 153030,Price 0,% Traded 0.10,Post Tnx Hold. 7.28%
9,"29 Jan, 2021",Acquisition -  Market,HDFC Mutual Fund,Other,Qty 200000,Price 0,% Traded 0.13,Post Tnx Hold. 5.13%
10,"22 Nov, 2017",Acquisition -  Market,SBI Mutual Fund,,Qty 642304,Price 0,% Traded 0.42,Post Tnx Hold. 5.11%
11,"23 Mar, 2015",Acquisition -  Market,ICICI Prudential Mutual Fund,Other,Qty 167526,Price 0,% Traded 0.11,Post Tnx Hold. 9.3%
