,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"03 Jun, 2021",Disposal -  Market Sale,VEDANARAYANAN LAKSHMANAN,Designated Person,Qty 600,Price 1026.09,% Traded 0.00,Post Tnx Hold. 0%
1,"03 Jun, 2021",Disposal -  Market Sale,VEDANARAYANAN LAKSHMANAN,Designated Person,Qty 1100,Price 1021.15,% Traded 0.00,Post Tnx Hold. 0%
2,"03 Jun, 2021",Disposal -  Market Sale,ARUN KHURANA,Designated Person,Qty 4000,Price 1010,% Traded 0.00,Post Tnx Hold. 0.06%
3,"02 Jun, 2021",Disposal -  Market Sale,ARUN KHURANA,Designated Person,Qty 7000,Price 1013.59,% Traded 0.00,Post Tnx Hold. 0.06%
4,"02 Jun, 2021",Disposal -  Market Sale,AMIT TALWAR,Designated Person,Qty 3000,Price 1018,% Traded 0.00,Post Tnx Hold. 0%
5,"02 Jun, 2021",Disposal -  Market Sale,AMIT TALWAR,Designated Person,Qty 2000,Price 1021.25,% Traded 0.00,Post Tnx Hold. 0%
6,"16 Feb, 2021", Pledge,Catalyst Trusteeship Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"04 Sep, 2020",Acquisition -  Pref. Allotment,"Route One Fund I, L.P., Route One Fund II, L.P. & Route One Offshore Master Fund, L.P.",Other,Qty 17853052,Price 0,% Traded 2.41,Post Tnx Hold. 7.05%
