,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"11 Mar, 2021", Pledge Released,Samvardhana Motherson  International Limited,Promoter,Qty 37000000,Price 216.45,% Traded 1.17,Post Tnx Hold. 33.43%
1,"19 Feb, 2021", Pledge Released,Samvardhana Motherson  International Limited,Promoter,Qty 21230000,Price 220.7,% Traded 0.67,Post Tnx Hold. 33.43%
2,"24 Dec, 2020", Pledge Released,Samvardhana Motherson  International Limited,Promoter,Qty 27600000,Price 151.45,% Traded 0.87,Post Tnx Hold. 33.43%
3,"27 Nov, 2020", Pledge Released,Samvardhana Motherson  International Limited,Promoter,Qty 2270000,Price 145.35,% Traded 0.07,Post Tnx Hold. 33.43%
4,"27 Nov, 2020", Pledge Released,Samvardhana Motherson  International Limited,Promoter,Qty 22326512,Price 145.35,% Traded 0.71,Post Tnx Hold. 33.43%
5,"10 Oct, 2020", Pledge Released,Samvardhana Motherson  International Limited,Promoter,Qty 16000000,Price 116.65,% Traded 0.51,Post Tnx Hold. 33.43%
6,"12 Mar, 2021", Pledge,IDBI Trusteeship Services Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"14 Jan, 2021",Disposal -  Market,ICICI Prudential Mutual Fund,Other,Qty 1564810,Price 0,% Traded 0.05,Post Tnx Hold. 3.03%
8,"16 Mar, 2020", Pledge,IDBI Trusteeship Services Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
9,"16 Mar, 2020", Pledge Released,IDBI Trusteeship Services Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
10,"16 Mar, 2020",Acquisition -  Market,ICICI Prudential Mutual Fund,Other,Qty 6675576,Price 0,% Traded 0.21,Post Tnx Hold. 5.07%
11,"28 Feb, 2020", Pledge,IDBI Trusteeship Services Ltd,Other,Qty 0,Price 0,% Traded 0.00,Post Tnx Hold. 0%
