,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"08 Aug, 2019",Acquisition -  ESOS,V G MATHEW,Director,Qty 40000,Price 21.65,% Traded 0.00,Post Tnx Hold. 0.01%
1,"11 May, 2018",Acquisition -  ESOS,V G Mathew,Director,Qty 30000,Price 21.65,% Traded 0.00,Post Tnx Hold. 0%
2,"16 May, 2017",Acquisition -  ESOS,V G Mathew,Other,Qty 30000,Price 21.65,% Traded 0.00,Post Tnx Hold. 0%
3,"04 Apr, 2017",Acquisition -  Rights Issue,K Thomas Jacob,Director,Qty 36646,Price 14,% Traded 0.00,Post Tnx Hold. 0%
4,"04 Apr, 2017",Acquisition -  Rights Issue,Mary Thomas,Immediate Relative,Qty 50445,Price 14,% Traded 0.00,Post Tnx Hold. 0%
5,"04 Apr, 2017",Acquisition -  Rights Issue,John Joseph Alapat,Director,Qty 82405,Price 14,% Traded 0.00,Post Tnx Hold. 0%
6,"10 Oct, 2017",Disposal -  Market,ICICI Prudential Mutual Fund,Other,Qty 4700000,Price 0,% Traded 0.26,Post Tnx Hold. 2.93%
7,"27 Jan, 2015",Acquisition -  Market,ICICI Prudential Mutual Fund alongwith Eastspring Investments (Singapore) Ltd,Other,Qty 4787057,Price 0,% Traded 0.35,Post Tnx Hold. 0%
8,"22 Jan, 2014",Disposal -  Market,India Capital Fund Ltd,Other,Qty 12135222,Price 0,% Traded 0.90,Post Tnx Hold. 4.68%
