,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"28 May, 2021",Disposal -  Market Sale,Rohit Bajaj,Employee,Qty 1000,Price 360.7,% Traded 0.00,Post Tnx Hold. 0%
1,"24 May, 2021",Disposal -  Market Sale,DALMIA POWER LIMITED,Other,Qty 13400000,Price 363.84,% Traded 4.49,Post Tnx Hold. 3.71%
2,"20 May, 2021",Disposal -  Market Sale,Rohit Bajaj,Employee,Qty 1500,Price 382.25,% Traded 0.00,Post Tnx Hold. 0%
3,"20 May, 2021",Disposal -  Market Sale,Rohit Bajaj,Employee,Qty 500,Price 378,% Traded 0.00,Post Tnx Hold. 0%
4,"20 May, 2021",Disposal -  Market Sale,Amit Kumar,Employee,Qty 10000,Price 379,% Traded 0.00,Post Tnx Hold. 0%
5,"20 May, 2021",Disposal -  Market Sale,Rohit Bajaj,Employee,Qty 1000,Price 381,% Traded 0.00,Post Tnx Hold. 0%
6,"21 May, 2021",Disposal -  Market,Dalmia Power Ltd & PACs,Other,Qty 13400000,Price 0,% Traded 4.47,Post Tnx Hold. 15.52%
7,"22 Mar, 2021",Disposal -  Market,Nippon Life India Trustee Ltd,Other,Qty 98069,Price 0,% Traded 0.03,Post Tnx Hold. 3.06%
8,"11 Jan, 2021",Acquisition -  Market,PPFAS Mutual Fund,Other,Qty 700000,Price 0,% Traded 0.23,Post Tnx Hold. 5%
9,"31 Jul, 2020",Acquisition -  Market,Nippon Life India Trustee Ltd,Other,Qty 640221,Price 0,% Traded 0.21,Post Tnx Hold. 5.06%
10,"21 Aug, 2019",Acquisition -  Market,Mirae Asset Mutual Fund,Other,Qty 582244,Price 0,% Traded 0.19,Post Tnx Hold. 5.17%
11,"20 Mar, 2019",Acquisition -  Market,"SMALLCAP World Fund,Inc.",Other,Qty 559516,Price 0,% Traded 0.18,Post Tnx Hold. 4.98%
