,date,transc,name,dsgn,qty,price,traded_pc,pth
0,"08 May, 2018",Disposal -  Transfer,United Breweries Holdings  Limited,Promoter,Qty 2340424,Price 3478.35,% Traded 0.32,Post Tnx Hold. 1.22%
1,"08 May, 2018",Disposal -  Transfer,Kingfisher Finvest India Ltd,Promoter,Qty 158180,Price 3490.95,% Traded 0.02,Post Tnx Hold. 0.7%
2,"08 May, 2018",Disposal -  Transfer,Devi Investments Pvt Ltd,Promoter,Qty 2700,Price 3490.95,% Traded 0.00,Post Tnx Hold. 0%
3,"08 May, 2018",Disposal -  Transfer,Mallya Pvt Ltd,Promoter,Qty 1005,Price 3490.95,% Traded 0.00,Post Tnx Hold. 0%
4,"21 Sep, 2017",Disposal -  Market,Vegulaparanan Kasi Viswanathan,Director,Qty 153,Price 2679.97,% Traded 0.00,Post Tnx Hold. 0%
5,"03 Jul, 2017",Disposal -  Market,Rohini Sheth Revised,Employee,Qty 500,Price 1887.25,% Traded 0.00,Post Tnx Hold. 0%
6,"08 May, 2018",Disposal -  Transferred,Devi Investments Pvt Ltd & PAC,Promoter,Qty 2700,Price 0,% Traded 0.00,Post Tnx Hold. 0%
7,"07 May, 2018",Disposal -  Transferred,Mallya Pvt Ltd & PAC,Promoter,Qty 1005,Price 0,% Traded 0.00,Post Tnx Hold. 0%
8,"20 Jun, 2016",Acquisition -  Market,Carmignac Gesiion,,Qty 176343,Price 0,% Traded 0.12,Post Tnx Hold. 3.47%
9,"04 Jul, 2014",Disposal -  Market,Morgan Stanley Mauritius Company Ltd & Others,Other,Qty 10750,Price 0,% Traded 0.00,Post Tnx Hold. 2.93%
10,"03 Jul, 2014",Acquisition -  Open Offer,Relay B V & PAC,Promoter,Qty 37785214,Price 0,% Traded 26.00,Post Tnx Hold. 54.78%
