,date,recm,rec_price,trgt_price
0,"03 Mar, 2021",BUY,Reco Price 136.60,Target Price 165
1,"11 Feb, 2021",HOLD,Reco Price 113.45,Target Price 125
2,"09 Feb, 2021",BUY,Reco Price 116.05,Target Price 145
3,"03 Dec, 2020",BUY,Reco Price 105.75,Target Price 125
