,date,recm,rec_price,trgt_price
0,"18 Feb, 2021",NEUTRAL,Reco Price 1486.35,Target Price 1620
1,"16 Jan, 2021",NEUTRAL,Reco Price 1473.40,Target Price 1620
2,"16 Jan, 2021",HOLD,Reco Price 1473.40,Target Price 1440
3,"16 Jan, 2021",BUY,Reco Price 1473.40,Target Price 1673
