,date,recm,rec_price,trgt_price
0,"26 Feb, 2021",ACCUMULATE,Reco Price 884.60,Target Price 800
1,"23 Feb, 2021",BUY,Reco Price 890.55,Target Price 1129
2,"16 Feb, 2021",ACCUMULATE,Reco Price 907.25,Target Price 1024
3,"12 Feb, 2021",BUY,Reco Price 990.05,Target Price 1146
4,"08 Dec, 2020",BUY,Reco Price 919.70,Target Price 1060
