,date,recm,rec_price,trgt_price
0,"13 Apr, 2021",BUY,Reco Price 690.30,Target Price 825
1,"22 Jan, 2021",BUY,Reco Price 602.85,Target Price 681
2,"22 Jan, 2021",BUY,Reco Price 602.85,Target Price 690
